interp_r,interp_d,interp_mp1,interp_mp2,interp_mp3
6050,5.587571,12.57607,20.34237,28.25204
6060,5.592305,12.57817,20.34367,28.25298
6070,5.597042,12.58028,20.34497,28.25391
6080,5.601784,12.58239,20.34628,28.25485
6090,5.60653,12.5845,20.34758,28.25579
6100,5.611279,12.58662,20.34889,28.25674
6110,5.616033,12.58873,20.3502,28.25768
6120,5.620789,12.59086,20.35152,28.25863
6130,5.62555,12.59298,20.35283,28.25957
6140,5.630314,12.59511,20.35415,28.26052
6150,5.635082,12.59724,20.35546,28.26147
6160,5.639854,12.59938,20.35679,28.26242
6170,5.64463,12.60151,20.35811,28.26338
6180,5.649409,12.60365,20.35944,28.26433
6190,5.654192,12.6058,20.36076,28.26529
6200,5.658979,12.60794,20.36209,28.26625
6210,5.663769,12.61009,20.36342,28.2672
6220,5.668563,12.61225,20.36476,28.26817
6230,5.673361,12.6144,20.36609,28.26912
6240,5.678162,12.61656,20.36743,28.27009
6250,5.682967,12.61872,20.36877,28.27105
6260,5.687776,12.62089,20.37011,28.27202
6270,5.692587,12.62306,20.37145,28.27299
6280,5.697403,12.62523,20.3728,28.27396
6290,5.702222,12.6274,20.37414,28.27493
6300,5.707045,12.62958,20.37549,28.2759
6310,5.711871,12.63176,20.37684,28.27687
6320,5.716701,12.63395,20.37819,28.27785
6330,5.721535,12.63613,20.37955,28.27883
6340,5.726372,12.63832,20.38091,28.2798
6350,5.731212,12.64052,20.38227,28.28078
6360,5.736056,12.64271,20.38363,28.28177
6370,5.740903,12.64491,20.38499,28.28275
6380,5.745755,12.64711,20.38636,28.28373
6390,5.75061,12.64932,20.38773,28.28472
6400,5.755468,12.65153,20.3891,28.28571
6410,5.760329,12.65374,20.39047,28.2867
6420,5.765194,12.65596,20.39184,28.28769
6430,5.770063,12.65817,20.39322,28.28868
6440,5.774935,12.66039,20.3946,28.28968
6450,5.77981,12.66262,20.39598,28.29067
6460,5.784688,12.66484,20.39736,28.29166
6470,5.789572,12.66707,20.39875,28.29267
6480,5.794456,12.66931,20.40013,28.29366
6490,5.799346,12.67154,20.40152,28.29467
6500,5.804239,12.67378,20.40291,28.29567
6510,5.809135,12.67602,20.4043,28.29667
6520,5.814034,12.67827,20.4057,28.29768
6530,5.818937,12.68052,20.4071,28.29869
6540,5.823843,12.68277,20.4085,28.29969
6550,5.828753,12.68502,20.40989,28.3007
6560,5.833665,12.68728,20.4113,28.30172
6570,5.838582,12.68954,20.4127,28.30273
6580,5.843501,12.6918,20.41411,28.30375
6590,5.848423,12.69407,20.41552,28.30476
6600,5.85335,12.69634,20.41693,28.30578
6610,5.858279,12.69861,20.41834,28.3068
6620,5.863212,12.70089,20.41976,28.30782
6630,5.868148,12.70317,20.42118,28.30884
6640,5.873087,12.70545,20.42259,28.30986
6650,5.878029,12.70773,20.42402,28.31089
6660,5.882976,12.71002,20.42544,28.31191
6670,5.887925,12.71231,20.42686,28.31294
6680,5.892877,12.7146,20.42829,28.31397
6690,5.897832,12.7169,20.42972,28.315
6700,5.902792,12.7192,20.43115,28.31604
6710,5.907754,12.7215,20.43259,28.31707
6720,5.912719,12.72381,20.43402,28.31811
6730,5.917687,12.72612,20.43546,28.31914
6740,5.922659,12.72843,20.4369,28.32018
6750,5.927633,12.73074,20.43834,28.32122
6760,5.932612,12.73306,20.43979,28.32226
6770,5.937593,12.73538,20.44123,28.32331
6780,5.942577,12.7377,20.44268,28.32435
6790,5.947565,12.74003,20.44413,28.3254
6800,5.952556,12.74236,20.44558,28.32644
6810,5.95755,12.74469,20.44703,28.32749
6820,5.962547,12.74703,20.44849,28.32854
6830,5.967547,12.74937,20.44995,28.3296
6840,5.97255,12.75171,20.4514,28.33065
6850,5.977556,12.75406,20.45287,28.3317
6860,5.982566,12.7564,20.45433,28.33276
6870,5.987579,12.75875,20.4558,28.33382
6880,5.992594,12.76111,20.45727,28.33488
6890,5.997614,12.76346,20.45873,28.33594
6900,6.002635,12.76582,20.46021,28.33701
6910,6.00766,12.76819,20.46168,28.33807
6920,6.012688,12.77055,20.46316,28.33913
6930,6.01772,12.77292,20.46464,28.3402
6940,6.022753,12.77529,20.46612,28.34127
6950,6.027791,12.77767,20.4676,28.34234
6960,6.03283,12.78004,20.46908,28.34341
6970,6.037874,12.78243,20.47057,28.34449
6980,6.042919,12.78481,20.47206,28.34556
6990,6.047969,12.7872,20.47355,28.34664
7000,6.053021,12.78959,20.47504,28.34772
7010,6.058076,12.79198,20.47654,28.34879
7020,6.063135,12.79437,20.47803,28.34988
7030,6.068195,12.79677,20.47953,28.35096
7040,6.07326,12.79917,20.48103,28.35204
7050,6.078327,12.80158,20.48253,28.35313
7060,6.083396,12.80398,20.48404,28.35421
7070,6.088469,12.80639,20.48554,28.3553
7080,6.093545,12.80881,20.48705,28.35639
7090,6.098624,12.81122,20.48856,28.35749
7100,6.103706,12.81364,20.49008,28.35858
7110,6.10879,12.81606,20.49159,28.35967
7120,6.113878,12.81849,20.49311,28.36077
7130,6.118968,12.82092,20.49463,28.36187
7140,6.124062,12.82335,20.49615,28.36296
7150,6.129158,12.82578,20.49767,28.36406
7160,6.134257,12.82822,20.4992,28.36517
7170,6.139359,12.83066,20.50072,28.36627
7180,6.144464,12.8331,20.50225,28.36737
7190,6.149572,12.83555,20.50378,28.36848
7200,6.154683,12.838,20.50531,28.36959
7210,6.159796,12.84045,20.50685,28.3707
7220,6.164913,12.8429,20.50838,28.37181
7230,6.170032,12.84536,20.50992,28.37292
7240,6.175153,12.84782,20.51146,28.37403
7250,6.180279,12.85028,20.51301,28.37515
7260,6.185406,12.85275,20.51455,28.37626
7270,6.190536,12.85522,20.5161,28.37738
7280,6.195669,12.85769,20.51765,28.3785
7290,6.200805,12.86016,20.5192,28.37962
7300,6.205944,12.86264,20.52075,28.38075
7310,6.211086,12.86512,20.5223,28.38187
7320,6.216229,12.86761,20.52386,28.383
7330,6.221377,12.87009,20.52542,28.38412
7340,6.226527,12.87258,20.52698,28.38525
7350,6.231679,12.87508,20.52854,28.38638
7360,6.236834,12.87757,20.53011,28.38752
7370,6.241992,12.88007,20.53168,28.38865
7380,6.247153,12.88257,20.53325,28.38978
7390,6.252317,12.88507,20.53481,28.39092
7400,6.257483,12.88758,20.53639,28.39205
7410,6.262652,12.89009,20.53796,28.39319
7420,6.267823,12.8926,20.53954,28.39433
7430,6.272998,12.89512,20.54112,28.39548
7440,6.278174,12.89764,20.5427,28.39662
7450,6.283354,12.90016,20.54428,28.39777
7460,6.288537,12.90268,20.54587,28.39891
7470,6.293722,12.90521,20.54745,28.40006
7480,6.29891,12.90774,20.54905,28.40121
7490,6.3041,12.91027,20.55063,28.40236
7500,6.309292,12.91281,20.55223,28.40351
7510,6.314488,12.91535,20.55382,28.40467
7520,6.319686,12.91789,20.55542,28.40582
7530,6.324886,12.92043,20.55702,28.40698
7540,6.330091,12.92298,20.55862,28.40814
7550,6.335296,12.92553,20.56022,28.4093
7560,6.340506,12.92808,20.56182,28.41046
7570,6.345717,12.93064,20.56343,28.41162
7580,6.35093,12.9332,20.56504,28.41279
7590,6.356147,12.93576,20.56665,28.41396
7600,6.361366,12.93833,20.56827,28.41512
7610,6.366587,12.94089,20.56988,28.41629
7620,6.371812,12.94346,20.5715,28.41746
7630,6.377038,12.94604,20.57312,28.41863
7640,6.382268,12.94861,20.57474,28.41981
7650,6.3875,12.95119,20.57636,28.42098
7660,6.392734,12.95377,20.57799,28.42216
7670,6.397971,12.95636,20.57961,28.42334
7680,6.40321,12.95895,20.58124,28.42451
7690,6.408452,12.96154,20.58287,28.4257
7700,6.413697,12.96413,20.58451,28.42688
7710,6.418944,12.96673,20.58614,28.42806
7720,6.424194,12.96933,20.58778,28.42925
7730,6.429446,12.97193,20.58942,28.43044
7740,6.4347,12.97453,20.59106,28.43162
7750,6.439957,12.97714,20.5927,28.43281
7760,6.445216,12.97975,20.59435,28.434
7770,6.450479,12.98236,20.59599,28.43519
7780,6.455743,12.98498,20.59764,28.43639
7790,6.46101,12.9876,20.59929,28.43759
7800,6.466279,12.99022,20.60094,28.43878
7810,6.471551,12.99284,20.6026,28.43998
7820,6.476825,12.99547,20.60426,28.44118
7830,6.482102,12.9981,20.60592,28.44238
7840,6.487381,13.00073,20.60758,28.44359
7850,6.492662,13.00337,20.60924,28.44479
7860,6.497946,13.00601,20.6109,28.446
7870,6.503233,13.00865,20.61258,28.4472
7880,6.508522,13.01129,20.61424,28.44841
7890,6.513813,13.01394,20.61591,28.44962
7900,6.519107,13.01659,20.61758,28.45084
7910,6.524402,13.01924,20.61926,28.45205
7920,6.529701,13.0219,20.62094,28.45326
7930,6.535001,13.02456,20.62261,28.45448
7940,6.540305,13.02722,20.6243,28.45569
7950,6.54561,13.02988,20.62598,28.45692
7960,6.550918,13.03255,20.62766,28.45814
7970,6.556229,13.03522,20.62935,28.45936
7980,6.561541,13.03789,20.63104,28.46058
7990,6.566856,13.04056,20.63273,28.46181
8000,6.572173,13.04324,20.63442,28.46303
8010,6.577493,13.04592,20.63612,28.46426
8020,6.582814,13.04861,20.63781,28.46549
8030,6.588139,13.05129,20.63951,28.46672
8040,6.593465,13.05398,20.64121,28.46795
8050,6.598794,13.05667,20.64291,28.46918
8060,6.604125,13.05937,20.64462,28.47042
8070,6.609458,13.06207,20.64633,28.47166
8080,6.614794,13.06477,20.64803,28.47289
8090,6.620132,13.06747,20.64974,28.47414
8100,6.625473,13.07018,20.65145,28.47538
8110,6.630815,13.07289,20.65317,28.47662
8120,6.636161,13.0756,20.65488,28.47787
8130,6.641508,13.07831,20.6566,28.47911
8140,6.646857,13.08103,20.65832,28.48036
8150,6.652208,13.08375,20.66005,28.48161
8160,6.657563,13.08647,20.66177,28.48286
8170,6.662919,13.0892,20.66349,28.48411
8180,6.668277,13.09192,20.66522,28.48537
8190,6.673637,13.09466,20.66695,28.48662
8200,6.679,13.09739,20.66868,28.48788
8210,6.684366,13.10012,20.67042,28.48914
8220,6.689732,13.10286,20.67215,28.4904
8230,6.695102,13.10561,20.67389,28.49166
8240,6.700473,13.10835,20.67563,28.49292
8250,6.705848,13.1111,20.67737,28.49418
8260,6.711224,13.11385,20.67912,28.49545
8270,6.716602,13.1166,20.68086,28.49671
8280,6.721983,13.11936,20.68261,28.49799
8290,6.727366,13.12212,20.68436,28.49926
8300,6.73275,13.12488,20.68611,28.50053
8310,6.738137,13.12764,20.68786,28.5018
8320,6.743526,13.13041,20.68962,28.50307
8330,6.748918,13.13318,20.69138,28.50435
8340,6.754312,13.13595,20.69314,28.50563
8350,6.759706,13.13872,20.6949,28.5069
8360,6.765104,13.1415,20.69666,28.50818
8370,6.770505,13.14428,20.69843,28.50947
8380,6.775907,13.14706,20.7002,28.51075
8390,6.781311,13.14985,20.70196,28.51203
8400,6.786717,13.15264,20.70373,28.51332
8410,6.792125,13.15543,20.70551,28.51461
8420,6.797536,13.15822,20.70728,28.5159
8430,6.802948,13.16102,20.70906,28.51719
8440,6.808362,13.16382,20.71084,28.51848
8450,6.81378,13.16662,20.71262,28.51977
8460,6.819199,13.16943,20.71441,28.52106
8470,6.82462,13.17223,20.71619,28.52237
8480,6.830043,13.17504,20.71797,28.52366
8490,6.835469,13.17786,20.71976,28.52496
8500,6.840895,13.18067,20.72155,28.52626
8510,6.846325,13.18349,20.72335,28.52756
8520,6.851756,13.18631,20.72514,28.52887
8530,6.85719,13.18914,20.72694,28.53017
8540,6.862625,13.19196,20.72874,28.53148
8550,6.868063,13.19479,20.73054,28.53279
8560,6.873502,13.19762,20.73234,28.5341
8570,6.878944,13.20046,20.73414,28.53541
8580,6.884387,13.2033,20.73595,28.53672
8590,6.889833,13.20614,20.73776,28.53803
8600,6.895281,13.20898,20.73957,28.53935
8610,6.900731,13.21183,20.74138,28.54066
8620,6.906182,13.21467,20.74319,28.54198
8630,6.911636,13.21753,20.74501,28.5433
8640,6.917092,13.22038,20.74683,28.54463
8650,6.92255,13.22323,20.74865,28.54595
8660,6.928009,13.22609,20.75047,28.54727
8670,6.933471,13.22895,20.75229,28.5486
8680,6.938935,13.23182,20.75412,28.54992
8690,6.9444,13.23469,20.75595,28.55125
8700,6.949868,13.23756,20.75778,28.55259
8710,6.955338,13.24043,20.75961,28.55392
8720,6.960809,13.2433,20.76144,28.55525
8730,6.966283,13.24618,20.76328,28.55658
8740,6.971758,13.24906,20.76512,28.55792
8750,6.977236,13.25194,20.76696,28.55926
8760,6.982715,13.25483,20.7688,28.5606
8770,6.988196,13.25772,20.77064,28.56194
8780,6.99368,13.26061,20.77249,28.56327
8790,6.999165,13.2635,20.77433,28.56462
8800,7.004652,13.2664,20.77618,28.56596
8810,7.010141,13.2693,20.77803,28.56731
8820,7.015632,13.2722,20.77989,28.56866
8830,7.021125,13.2751,20.78174,28.57001
8840,7.026619,13.27801,20.7836,28.57136
8850,7.032116,13.28092,20.78546,28.5727
8860,7.037615,13.28383,20.78732,28.57406
8870,7.043116,13.28675,20.78918,28.57541
8880,7.048619,13.28966,20.79105,28.57677
8890,7.054123,13.29258,20.79291,28.57813
8900,7.059629,13.29551,20.79478,28.57949
8910,7.065137,13.29843,20.79665,28.58085
8920,7.070647,13.30136,20.79852,28.58221
8930,7.076159,13.30429,20.8004,28.58357
8940,7.081672,13.30722,20.80227,28.58494
8950,7.087187,13.31016,20.80415,28.5863
8960,7.092705,13.3131,20.80603,28.58767
8970,7.098224,13.31604,20.80791,28.58904
8980,7.103745,13.31898,20.8098,28.59041
8990,7.109269,13.32193,20.81168,28.59179
9000,7.114793,13.32488,20.81357,28.59316
9010,7.12032,13.32783,20.81546,28.59454
9020,7.125848,13.33079,20.81735,28.59591
9030,7.131378,13.33374,20.81925,28.59729
9040,7.13691,13.3367,20.82114,28.59867
9050,7.142444,13.33967,20.82304,28.60006
9060,7.14798,13.34263,20.82494,28.60144
9070,7.153517,13.3456,20.82684,28.60282
9080,7.159057,13.34857,20.82875,28.60421
9090,7.164598,13.35154,20.83065,28.60559
9100,7.170141,13.35452,20.83256,28.60698
9110,7.175685,13.3575,20.83447,28.60837
9120,7.181232,13.36048,20.83638,28.60976
9130,7.18678,13.36346,20.83829,28.61116
9140,7.192331,13.36644,20.8402,28.61255
9150,7.197882,13.36943,20.84212,28.61395
9160,7.203436,13.37242,20.84404,28.61534
9170,7.208991,13.37542,20.84596,28.61674
9180,7.214549,13.37841,20.84788,28.61814
9190,7.220108,13.38141,20.84981,28.61955
9200,7.225668,13.38441,20.85173,28.62095
9210,7.23123,13.38742,20.85366,28.62235
9220,7.236794,13.39042,20.85559,28.62376
9230,7.24236,13.39343,20.85752,28.62517
9240,7.247928,13.39645,20.85946,28.62658
9250,7.253498,13.39946,20.86139,28.62799
9260,7.259069,13.40248,20.86333,28.6294
9270,7.264642,13.40549,20.86527,28.63081
9280,7.270216,13.40852,20.86721,28.63223
9290,7.275793,13.41154,20.86915,28.63364
9300,7.281372,13.41457,20.8711,28.63506
9310,7.286951,13.4176,20.87305,28.63648
9320,7.292531,13.42063,20.875,28.6379
9330,7.298115,13.42367,20.87695,28.63932
9340,7.3037,13.4267,20.8789,28.64075
9350,7.309287,13.42974,20.88086,28.64217
9360,7.314875,13.43279,20.88281,28.6436
9370,7.320465,13.43583,20.88477,28.64503
9380,7.326056,13.43888,20.88673,28.64646
9390,7.331649,13.44193,20.88869,28.64789
9400,7.337245,13.44498,20.89066,28.64932
9410,7.342841,13.44804,20.89262,28.65075
9420,7.34844,13.45109,20.89459,28.65219
9430,7.35404,13.45415,20.89656,28.65363
9440,7.359641,13.45722,20.89853,28.65507
9450,7.365244,13.46029,20.90051,28.65651
9460,7.370849,13.46335,20.90248,28.65794
9470,7.376456,13.46642,20.90446,28.65939
9480,7.382064,13.46949,20.90644,28.66083
9490,7.387675,13.47257,20.90842,28.66228
9500,7.393286,13.47565,20.91041,28.66372
9510,7.3989,13.47873,20.9124,28.66517
9520,7.404513,13.48182,20.91438,28.66662
9530,7.41013,13.4849,20.91637,28.66807
9540,7.415748,13.48799,20.91836,28.66952
9550,7.421368,13.49108,20.92035,28.67098
9560,7.426989,13.49417,20.92235,28.67244
9570,7.432612,13.49727,20.92435,28.67389
9580,7.438237,13.50037,20.92634,28.67535
9590,7.443862,13.50347,20.92834,28.67681
9600,7.449491,13.50657,20.93035,28.67827
9610,7.45512,13.50968,20.93235,28.67974
9620,7.460751,13.51279,20.93436,28.6812
9630,7.466383,13.5159,20.93637,28.68266
9640,7.472017,13.51901,20.93838,28.68413
9650,7.477653,13.52213,20.94038,28.6856
9660,7.483289,13.52525,20.9424,28.68707
9670,7.488928,13.52837,20.94441,28.68854
9680,7.49457,13.53149,20.94643,28.69002
9690,7.500211,13.53462,20.94845,28.69149
9700,7.505854,13.53774,20.95047,28.69297
9710,7.5115,13.54088,20.9525,28.69444
9720,7.517147,13.54401,20.95452,28.69592
9730,7.522794,13.54715,20.95655,28.6974
9740,7.528444,13.55029,20.95858,28.69889
9750,7.534095,13.55343,20.96061,28.70037
9760,7.539748,13.55657,20.96264,28.70186
9770,7.545403,13.55972,20.96468,28.70334
9780,7.551058,13.56286,20.96671,28.70483
9790,7.556716,13.56602,20.96875,28.70632
9800,7.562375,13.56917,20.97079,28.70781
9810,7.568036,13.57232,20.97283,28.7093
9820,7.573697,13.57548,20.97487,28.71079
9830,7.57936,13.57865,20.97692,28.71229
9840,7.585025,13.58181,20.97897,28.71378
9850,7.590693,13.58497,20.98102,28.71528
9860,7.596361,13.58814,20.98307,28.71678
9870,7.602031,13.59132,20.98512,28.71828
9880,7.607701,13.59449,20.98718,28.71978
9890,7.613374,13.59766,20.98923,28.72128
9900,7.619049,13.60084,20.99129,28.72279
9910,7.624724,13.60402,20.99335,28.72429
9920,7.630399,13.60721,20.99542,28.72581
9930,7.636078,13.61039,20.99748,28.72731
9940,7.641759,13.61358,20.99955,28.72882
9950,7.64744,13.61677,21.00162,28.73033
9960,7.653123,13.61996,21.00369,28.73185
9970,7.658807,13.62316,21.00576,28.73336
9980,7.664493,13.62636,21.00783,28.73488
9990,7.670181,13.62956,21.00991,28.7364
10000,7.67587,13.63276,21.01199,28.73792
10010,7.681561,13.63597,21.01407,28.73943
10020,7.687251,13.63918,21.01615,28.74096
10030,7.692944,13.64239,21.01823,28.74248
10040,7.698639,13.6456,21.02032,28.74401
10050,7.704335,13.64881,21.0224,28.74553
10060,7.710033,13.65203,21.02449,28.74706
10070,7.715732,13.65525,21.02658,28.74859
10080,7.721432,13.65847,21.02868,28.75012
10090,7.727134,13.6617,21.03077,28.75165
10100,7.732837,13.66492,21.03287,28.75319
10110,7.738542,13.66816,21.03497,28.75472
10120,7.744247,13.67139,21.03707,28.75626
10130,7.749955,13.67462,21.03917,28.7578
10140,7.755664,13.67786,21.04127,28.75933
10150,7.761374,13.6811,21.04338,28.76087
10160,7.767086,13.68434,21.04549,28.76242
10170,7.772798,13.68759,21.0476,28.76396
10180,7.778514,13.69084,21.04971,28.7655
10190,7.78423,13.69409,21.05182,28.76705
10200,7.789947,13.69734,21.05394,28.7686
10210,7.795665,13.70059,21.05605,28.77015
10220,7.801386,13.70385,21.05817,28.7717
10230,7.807107,13.70711,21.06029,28.77325
10240,7.81283,13.71037,21.06242,28.77481
10250,7.818555,13.71363,21.06454,28.77636
10260,7.82428,13.7169,21.06667,28.77792
10270,7.830008,13.72017,21.0688,28.77948
10280,7.835736,13.72344,21.07093,28.78103
10290,7.841465,13.72671,21.07306,28.78259
10300,7.847197,13.72999,21.07519,28.78416
10310,7.852929,13.73327,21.07733,28.78572
10320,7.858664,13.73655,21.07946,28.78729
10330,7.864398,13.73983,21.0816,28.78885
10340,7.870135,13.74312,21.08375,28.79042
10350,7.875873,13.7464,21.08589,28.79199
10360,7.881612,13.74969,21.08803,28.79356
10370,7.887353,13.75299,21.09018,28.79513
10380,7.893095,13.75628,21.09233,28.79671
10390,7.898839,13.75958,21.09448,28.79828
10400,7.904583,13.76288,21.09663,28.79986
10410,7.910329,13.76618,21.09879,28.80144
10420,7.916077,13.76948,21.10094,28.80301
10430,7.921825,13.77279,21.1031,28.80459
10440,7.927575,13.7761,21.10526,28.80618
10450,7.933326,13.77941,21.10742,28.80776
10460,7.939078,13.78272,21.10958,28.80935
10470,7.944832,13.78604,21.11175,28.81093
10480,7.950588,13.78936,21.11392,28.81252
10490,7.956344,13.79268,21.11609,28.81411
10500,7.962101,13.79601,21.11826,28.8157
10510,7.967862,13.79933,21.12043,28.81729
10520,7.973622,13.80266,21.1226,28.81889
10530,7.979383,13.80599,21.12478,28.82048
10540,7.985147,13.80932,21.12696,28.82208
10550,7.990911,13.81266,21.12914,28.82368
10560,7.996677,13.816,21.13132,28.82528
10570,8.002443,13.81933,21.1335,28.82688
10580,8.008212,13.82268,21.13569,28.82848
10590,8.013981,13.82602,21.13788,28.83008
10600,8.019752,13.82937,21.14007,28.83169
10610,8.025524,13.83272,21.14226,28.83329
10620,8.031297,13.83607,21.14445,28.8349
10630,8.037071,13.83942,21.14664,28.83651
10640,8.042848,13.84278,21.14884,28.83812
10650,8.048625,13.84614,21.15105,28.83973
10660,8.054403,13.8495,21.15324,28.84134
10670,8.060183,13.85286,21.15545,28.84296
10680,8.065964,13.85623,21.15765,28.84458
10690,8.071746,13.8596,21.15986,28.8462
10700,8.077529,13.86297,21.16206,28.84782
10710,8.083314,13.86634,21.16427,28.84943
10720,8.0891,13.86971,21.16648,28.85106
10730,8.094887,13.87309,21.1687,28.85268
10740,8.100677,13.87647,21.17091,28.85431
10750,8.106465,13.87985,21.17313,28.85593
10760,8.112256,13.88324,21.17535,28.85756
10770,8.118048,13.88662,21.17757,28.85919
10780,8.123841,13.89001,21.17979,28.86082
10790,8.129636,13.8934,21.18201,28.86245
10800,8.135431,13.8968,21.18424,28.86409
10810,8.141229,13.90019,21.18647,28.86572
10820,8.147027,13.90359,21.1887,28.86736
10830,8.152826,13.90699,21.19093,28.869
10840,8.158627,13.91039,21.19316,28.87064
10850,8.164429,13.9138,21.1954,28.87228
10860,8.170232,13.91721,21.19764,28.87392
10870,8.176036,13.92062,21.19987,28.87556
10880,8.181842,13.92403,21.20211,28.8772
10890,8.187649,13.92744,21.20436,28.87885
10900,8.193457,13.93086,21.2066,28.8805
10910,8.199265,13.93428,21.20884,28.88215
10920,8.205074,13.9377,21.21109,28.8838
10930,8.210886,13.94112,21.21334,28.88545
10940,8.216698,13.94455,21.21559,28.88711
10950,8.222513,13.94798,21.21785,28.88876
10960,8.228327,13.95141,21.2201,28.89042
10970,8.234144,13.95484,21.22236,28.89207
10980,8.239962,13.95827,21.22461,28.89373
10990,8.24578,13.96171,21.22688,28.8954
11000,8.251599,13.96515,21.22914,28.89706
11010,8.25742,13.96859,21.2314,28.89872
11020,8.263244,13.97204,21.23367,28.90038
11030,8.269066,13.97548,21.23594,28.90205
11040,8.27489,13.97893,21.2382,28.90372
11050,8.280716,13.98238,21.24048,28.90539
11060,8.286542,13.98584,21.24275,28.90706
11070,8.292369,13.98929,21.24502,28.90873
11080,8.298199,13.99275,21.2473,28.9104
11090,8.304029,13.99621,21.24958,28.91208
11100,8.309859,13.99967,21.25186,28.91376
11110,8.315693,14.00314,21.25414,28.91543
11120,8.321527,14.0066,21.25643,28.91711
11130,8.327361,14.01007,21.25871,28.91879
11140,8.333198,14.01355,21.261,28.92047
11150,8.339034,14.01702,21.26329,28.92216
11160,8.344872,14.02049,21.26558,28.92384
11170,8.350711,14.02397,21.26787,28.92553
11180,8.356551,14.02745,21.27017,28.92722
11190,8.362393,14.03093,21.27247,28.9289
11200,8.368236,14.03442,21.27476,28.9306
11210,8.37408,14.03791,21.27707,28.93228
11220,8.379924,14.0414,21.27937,28.93398
11230,8.38577,14.04489,21.28167,28.93567
11240,8.391618,14.04838,21.28398,28.93737
11250,8.397466,14.05188,21.28628,28.93906
11260,8.403315,14.05537,21.28859,28.94077
11270,8.409166,14.05888,21.2909,28.94247
11280,8.415017,14.06238,21.29322,28.94416
11290,8.42087,14.06588,21.29553,28.94587
11300,8.426723,14.06939,21.29785,28.94757
11310,8.432579,14.0729,21.30017,28.94928
11320,8.438434,14.07641,21.30249,28.95098
11330,8.444291,14.07992,21.30481,28.95269
11340,8.450149,14.08344,21.30713,28.9544
11350,8.456008,14.08696,21.30946,28.95611
11360,8.461868,14.09048,21.31179,28.95783
11370,8.46773,14.094,21.31412,28.95954
11380,8.473592,14.09753,21.31644,28.96126
11390,8.479456,14.10106,21.31878,28.96297
11400,8.485321,14.10458,21.32111,28.96469
11410,8.491186,14.10812,21.32345,28.96641
11420,8.497052,14.11165,21.32579,28.96813
11430,8.502921,14.11518,21.32813,28.96986
11440,8.50879,14.11872,21.33047,28.97158
11450,8.514659,14.12226,21.33282,28.9733
11460,8.52053,14.1258,21.33516,28.97503
11470,8.526402,14.12935,21.33751,28.97676
11480,8.532273,14.1329,21.33986,28.97849
11490,8.53815,14.13645,21.34221,28.98022
11500,8.544024,14.14,21.34456,28.98195
11510,8.5499,14.14355,21.34691,28.98368
11520,8.555778,14.14711,21.34927,28.98542
11530,8.561655,14.15067,21.35163,28.98716
11540,8.567534,14.15423,21.35399,28.98889
11550,8.573416,14.15779,21.35635,28.99063
11560,8.579296,14.16135,21.35871,28.99237
11570,8.585177,14.16492,21.36107,28.99412
11580,8.591063,14.16849,21.36344,28.99586
11590,8.596947,14.17206,21.36581,28.9976
11600,8.602834,14.17563,21.36818,28.99935
11610,8.608719,14.17921,21.37055,29.0011
11620,8.614607,14.18279,21.37292,29.00285
11630,8.620497,14.18637,21.3753,29.0046
11640,8.626386,14.18995,21.37768,29.00635
11650,8.632277,14.19353,21.38006,29.0081
11660,8.638168,14.19712,21.38244,29.00986
11670,8.644062,14.20071,21.38482,29.01161
11680,8.649955,14.2043,21.38721,29.01337
11690,8.655849,14.20789,21.38959,29.01513
11700,8.661746,14.21148,21.39198,29.01689
11710,8.667641,14.21508,21.39437,29.01865
11720,8.67354,14.21868,21.39676,29.02042
11730,8.67944,14.22228,21.39915,29.02218
11740,8.685339,14.22588,21.40155,29.02394
11750,8.691239,14.22949,21.40395,29.02571
11760,8.697143,14.2331,21.40635,29.02748
11770,8.703044,14.23671,21.40874,29.02925
11780,8.708948,14.24032,21.41115,29.03103
11790,8.714853,14.24394,21.41355,29.0328
11800,8.720758,14.24755,21.41596,29.03457
11810,8.726665,14.25117,21.41836,29.03635
11820,8.732573,14.25479,21.42077,29.03813
11830,8.738482,14.25842,21.42319,29.03991
11840,8.744391,14.26204,21.4256,29.04168
11850,8.750302,14.26567,21.42801,29.04347
11860,8.756214,14.2693,21.43043,29.04525
11870,8.762127,14.27293,21.43285,29.04704
11880,8.768041,14.27656,21.43526,29.04882
11890,8.773955,14.2802,21.43769,29.0506
11900,8.779872,14.28384,21.44011,29.05239
11910,8.785788,14.28748,21.44254,29.05418
11920,8.791705,14.29112,21.44497,29.05597
11930,8.797624,14.29476,21.44739,29.05777
11940,8.803543,14.29841,21.44982,29.05956
11950,8.809464,14.30206,21.45226,29.06135
11960,8.815385,14.30571,21.45469,29.06315
11970,8.821307,14.30936,21.45713,29.06495
11980,8.827231,14.31302,21.45956,29.06675
11990,8.833155,14.31667,21.462,29.06855
12000,8.83908,14.32033,21.46444,29.07035
12010,8.845006,14.32399,21.46688,29.07215
12020,8.850934,14.32766,21.46933,29.07396
12030,8.856861,14.33132,21.47178,29.07577
12040,8.86279,14.33499,21.47422,29.07758
12050,8.868719,14.33866,21.47667,29.07938
12060,8.87465,14.34233,21.47913,29.0812
12070,8.880581,14.34601,21.48158,29.08301
12080,8.886515,14.34968,21.48403,29.08482
12090,8.892448,14.35336,21.48649,29.08663
12100,8.898383,14.35704,21.48895,29.08845
12110,8.904317,14.36072,21.49141,29.09027
