date,epoch,n_calls,sum_calls,peaks,snr,db_amps,low_snr,arrival_1,arrival_2,arrival_3,arrival_4,arrival_5,amp_1,amp_2,amp_3,amp_4,amp_5,err_1,err_2,err_3,err_4,err_5
2012-03-04T05:03:01.843987Z,1330837381.843987,2,3,4304.726154513218,19.885447422518755,-129.91777067696142,32.324985621437115,1.999939999801427,5.855824319412932,,,,1.0,0.3025431111240706,,,,1.971940839805029,0.9119726399112551,,,
2012-03-04T05:04:01.843987Z,1330837441.843987,1,3,4304.726154513218,19.885447422518755,-129.91777067696142,32.324985621437115,1.999939999801427,5.855824319412932,,,,1.0,0.30249315828329315,,,,1.971940839805029,0.9119726399112551,,,
2012-03-07T20:58:01.846206Z,1331153881.846206,1,3,2001.1493711153464,12.946861060742664,-140.84244140048514,9.992112748772483,1.999939999801427,8.135755919185613,,,,1.0,0.04536070586780997,,,,1.731948039825511,1.6879493598316913,,,
2012-03-07T21:59:01.846206Z,1331157541.846206,1,3,3292.0659788409466,14.13940794524363,-138.4573476314832,5.061915467352861,1.999939999797789,5.6318310394344735,9.231723039076314,,,1.0,-0.004793826916786725,0.0222541777203663,,,1.6679499598321854,0.39198823995684506,1.323960279863968,,
2012-03-07T22:03:01.846206Z,1331157781.846206,1,5,3292.0659788409466,14.13940794524363,-138.4573476314832,4.747144069841167,1.999939999797789,5.715828519430943,8.959731199101952,,,1.0,-0.006896788192924087,0.016882616418988253,,,1.731948039829149,0.34398967996094143,1.6239512798347278,,
2012-03-07T22:07:01.846206Z,1331158021.846206,1,6,2551.2869935492163,13.431347635368123,-139.87346825123421,4.719180801127256,1.999939999797789,5.88382347940933,9.211723639076808,,,1.0,-0.007975483713271305,0.03428798217424987,,,1.731948039829149,0.06799795999540947,1.3999579998562695,,
2012-03-07T22:10:01.846206Z,1331158201.846206,1,6,3290.7051023769227,13.709512649078388,-139.31713822381369,4.791081402615102,1.999939999797789,5.379838599459617,9.399717999061977,,,1.0,-0.00618040905126816,0.013495365105967447,,,1.6519504398384015,0.6439806799389771,1.183964479881979,,
2012-03-07T22:13:01.846206Z,1331158381.846206,1,6,3290.7051023769227,13.709512649078388,-139.31713822381369,4.846801472879329,1.999939999797789,5.443836679456581,9.307720759068616,,,1.0,-0.006510115184848858,0.015130319864313756,,,1.6519504398384015,0.7599771999230143,1.2879613598706783,,
2012-03-07T22:16:01.846206Z,1331158561.846206,1,6,3290.7051023769227,13.709512649078388,-139.31713822381369,4.846801472879329,1.999939999797789,5.431837039453967,9.307720759068616,,,1.0,-0.006449103109843712,0.015153571110884709,,,1.6519504398384015,0.7319780399338924,1.2919612398691243,,
2012-03-07T22:18:01.846206Z,1331158681.846206,1,6,3290.7051023769227,13.709512649078388,-139.31713822381369,4.370672348774374,1.999939999797789,5.267841959474026,9.687709359030123,,,1.0,-0.004780985623233593,0.009247317868911472,,,1.6599501998352935,0.4239872799589648,0.791976239925134,,
2012-03-07T22:22:01.846206Z,1331158921.846206,1,5,4770.902196496359,14.69573797266416,-137.34468757664214,4.345227011637489,1.999939999797789,5.29984099946887,9.707708759029629,,,1.0,-0.004580420559598633,0.009430945262482825,,,1.6599501998352935,0.4759857199533144,0.7599771999230143,,
2012-03-07T22:26:01.846206Z,1331159161.846206,1,4,12750.90162598255,16.858179771253447,-133.01980397946357,4.802176501052623,1.999939999797789,5.435836919459689,9.795706119017268,,,1.0,-0.00490787997135992,0.011252901016067511,,,1.715948519828089,0.8679739599101595,0.6479805599301471,,
2012-03-07T22:34:01.846206Z,1331159641.846206,1,4,17710.478753677733,17.379494878246067,-131.9771737654783,4.681269917503286,1.999939999797789,5.607831759436522,9.855704319015786,,,1.0,-0.00485786201053709,0.006984189043698226,,,1.6919492398301372,1.0399687998942682,0.5639830799409538,,
2012-03-07T22:38:01.846206Z,1331159881.846206,1,4,8125.339081723251,14.729237857868675,-137.2776878062331,4.988262504237538,1.999939999797789,5.859824199411378,9.855704319015786,,,1.0,-0.003690077698008576,0.008991746091009261,,,1.715948519828089,1.4799555998542928,0.5679829599393997,,
2012-03-07T22:43:01.846206Z,1331160181.846206,1,6,2638.0632457345464,13.248434305326061,-140.23929491131832,4.497373529747297,1.999939999797789,5.84782455941604,9.87170383900957,,,1.0,-0.004423547933593597,0.009188169641756037,,,1.715948519828089,1.451956439857895,0.5439836799414479,,
2012-03-07T22:46:01.846206Z,1331160361.846206,1,6,2638.0632457345464,13.248434305326061,-140.23929491131832,5.256802949569184,1.999939999797789,5.84782455941604,9.807705759019882,,,1.0,-0.003968718652287813,0.007956788571351087,,,1.6759497198290774,1.183964479881979,0.6199813999337493,,
2012-03-07T22:49:01.846206Z,1331160541.846206,1,7,5407.869372738889,14.773502174182715,-137.18915917360502,4.992141065362178,1.999939999797789,6.0438186793981,9.823705279020942,,,1.0,-0.0055764688720511876,0.007500652585287555,,,1.6759497198290774,1.4199573998557753,0.6039818799399654,,
2012-03-07T22:52:01.846206Z,1331160721.846206,1,8,5663.989100593304,15.10293469789557,-136.5302941261793,4.716595609002615,1.999939999797789,6.039818799399654,9.831705039017834,,,1.0,-0.007119900274472514,0.005904282097704232,,,1.6919492398301372,1.3519594398676418,0.5959821199430735,,
2012-03-07T22:54:01.846206Z,1331160841.846206,1,8,4303.918962858168,14.268311985037947,-138.19953955189456,4.689160158110542,1.999939999797789,6.047818559396546,9.74770755902864,,,1.0,-0.009632811150379424,0.02154878168702204,,,1.7719468398208846,1.3679589598687016,0.7159785199328326,,
2012-03-07T22:57:01.846206Z,1331161021.846206,1,8,5623.64941519254,15.074294142115608,-136.58757523773926,4.507902885603927,1.999939999797789,6.127816159387294,9.79970599902299,,,1.0,-0.010572857346276531,0.01714646828059225,,,1.7959461198188365,1.2559623198758345,0.6439806799317012,,
2012-03-07T22:59:01.846206Z,1331161141.846206,1,7,5839.429457646191,15.3750861100485,-135.98599130187347,4.667773809784862,1.999939999797789,6.127816159387294,9.763707079022424,,,1.0,-0.00930432909594143,0.01638287039229972,,,1.7959461198188365,1.2519624398773885,0.6879793599291588,,
2012-03-07T23:01:01.846206Z,1331161261.846206,1,8,5623.64941519254,15.074294142115608,-136.58757523773926,4.5432018460728685,1.999939999797789,6.071817839394498,9.775706719025038,,,1.0,-0.010660631269622774,0.014556292804454212,,,1.8039458798230044,1.323960279871244,0.6759797199338209,,
2012-03-07T23:03:01.846206Z,1331161381.846206,1,7,5839.429457646191,15.3750861100485,-135.98599130187347,4.671890003340957,1.999939999797789,6.075817719392944,9.779706599023484,,,1.0,-0.00980663383364258,0.015360029539092882,,,1.8039458798230044,1.339959799865028,0.667979959929653,,
2012-03-07T23:06:01.846206Z,1331161561.846206,1,7,5407.869372738889,15.338226955523416,-136.05970961092362,3.6513325086484767,1.999939999797789,6.135815919384186,9.847704559011618,,,1.0,-0.008792002800884102,0.01099963794258367,,,1.7799465998250525,0.9679709599004127,0.5839824799404596,,
