time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-07 23:06:01.846206+00:00,2.2,4.95,7.58,5407.869372738889,15.338226955523416,-136.05970961092362,7,1
2012-03-07 23:11:01.846206+00:00,2.18,4.89,7.49,3863.1692849431593,14.918579111198296,-136.89900529957384,6,1
2012-03-07 23:16:01.846206+00:00,0.01,0.03,0.08,3863.1692849431593,14.918579111198296,-136.89900529957384,4,1
2012-03-07 23:20:01.846206+00:00,0.77,1.75,2.68,3863.1692849431593,14.918579111198296,-136.89900529957384,4,1
2012-03-07 23:27:01.846206+00:00,1.67,3.77,5.77,6546.987796922114,14.986171580309456,-136.76382036135155,3,1
2012-03-07 23:35:01.846206+00:00,0.01,0.02,0.02,6906.524668553968,15.775321620993584,-135.18552027998328,4,1
2012-03-07 23:40:01.846206+00:00,1.12,2.52,3.86,4883.31075530234,14.444795168630414,-137.84657318470963,4,1
2012-03-07 23:44:01.846206+00:00,0.96,2.17,3.32,3219.633713682567,13.90341875695137,-138.9293260080677,5,1
2012-03-07 23:47:01.846206+00:00,0.01,0.03,0.08,3093.8583394804173,13.83528161588412,-139.0656002902022,4,1
2012-03-07 23:52:01.846206+00:00,1.16,2.63,4.02,2817.47137907709,13.569343474533673,-139.5974765729031,4,1
2012-03-08 00:04:01.846523+00:00,4.79,10.59,16.17,1720.2909704571948,13.489880835541864,-143.698103809148,3,1
2012-03-08 00:10:01.846523+00:00,5.36,11.81,18.01,2009.918065751772,13.730319592795986,-143.21722629463974,3,1
2012-03-08 00:25:01.846523+00:00,7.73,16.73,25.47,4531.591331205202,15.112248638356522,-140.4533682035187,3,1
2012-03-08 00:32:01.846523+00:00,8.07,17.45,26.54,3924.405550869225,14.958018954257955,-140.76182757171583,3,1
2012-03-08 21:18:01.846840+00:00,28.54,40.0,40.0,1175.133487646464,16.240914640621572,-136.858419707234,5,1
2012-03-08 21:19:01.846840+00:00,28.54,40.0,40.0,1175.133487646464,16.240914640621572,-136.858419707234,5,1
2012-03-08 21:20:01.846840+00:00,28.54,40.0,40.0,1175.133487646464,16.240914640621572,-136.858419707234,5,2
2012-03-08 21:21:01.846840+00:00,28.54,40.0,40.0,1175.133487646464,16.240914640621572,-136.858419707234,5,1
2012-03-09 12:48:01.847474+00:00,9.81,20.99,31.88,5772.060807299847,21.87500418087088,-126.3562892811802,5,3
2012-03-09 12:49:01.847474+00:00,9.81,20.99,31.88,5772.060807299847,21.87500418087088,-126.3562892811802,5,2
2012-03-10 12:11:01.848108+00:00,13.82,29.03,40.0,1943.141670021762,16.81038110613752,-133.08398362213836,12,3
2012-03-10 12:16:01.848108+00:00,13.86,29.11,40.0,3275.2901279444604,18.16615248020825,-130.37244087399694,26,1
2012-03-10 12:17:01.848108+00:00,13.48,28.34,40.0,3740.554332068379,18.224666807689637,-130.25541221903416,29,1
2012-03-10 12:18:01.848108+00:00,13.44,28.26,40.0,3740.554332068379,18.107638152726864,-130.4894695289597,31,1
2012-03-10 12:19:01.848108+00:00,13.4,28.19,40.0,3362.4568923042866,18.107638152726864,-130.4894695289597,33,3
2012-03-10 12:20:01.848108+00:00,13.4,28.19,40.0,3362.4568923042866,18.107638152726864,-130.4894695289597,33,2
2012-03-10 12:21:01.848108+00:00,5.87,12.88,19.64,2796.1961756749815,17.88195598625447,-130.94083386190448,34,2
2012-03-10 12:22:01.848108+00:00,5.73,12.59,19.2,2988.5826772375895,17.88195598625447,-130.94083386190448,34,2
2012-03-10 12:23:01.848108+00:00,5.52,12.13,18.51,3167.139430654637,17.88748872554018,-130.92976838333306,37,4
2012-03-10 12:24:01.848108+00:00,34.34,40.0,0.17,3362.4568923042866,18.064712582434662,-130.57532066954408,39,3
2012-03-10 12:25:01.848108+00:00,34.14,40.0,0.17,3551.5056121863327,18.16615248020825,-130.37244087399694,42,3
2012-03-10 12:26:01.848108+00:00,33.56,40.0,0.17,3362.4568923042866,18.251710188501015,-130.2013254574114,45,2
2012-03-10 12:27:01.848108+00:00,33.5,40.0,0.17,3740.554332068379,18.26238635026518,-130.17997313388304,45,3
2012-03-10 12:28:01.848108+00:00,15.85,33.07,40.0,3769.71994555441,18.395194342637986,-129.91435714913746,46,3
2012-03-10 12:30:01.848108+00:00,34.47,40.0,0.17,4151.016185281753,18.790021651502176,-129.12470253140907,48,1
2012-03-10 12:31:01.848108+00:00,31.81,40.0,40.0,4623.000694650984,18.98933413668071,-128.726077561052,47,3
2012-03-10 12:32:01.848108+00:00,14.0,29.38,40.0,4968.374300118881,19.56381808262049,-127.57710966917244,48,2
2012-03-10 12:33:01.848108+00:00,15.61,32.59,40.0,5757.220690698259,19.972189226049956,-126.76036738231348,49,2
2012-03-10 12:34:01.848108+00:00,32.28,40.0,40.0,6175.573553255904,20.231329179826545,-126.24208747476032,48,3
2012-03-10 12:35:01.848108+00:00,14.58,30.54,40.0,10388.730109998554,20.480180566659634,-125.74438470109412,48,3
2012-03-10 12:36:01.848108+00:00,0.0,0.01,0.02,11927.825808887725,20.93143093893461,-124.8418839565442,47,1
2012-03-10 12:37:01.848108+00:00,29.61,40.0,40.0,14568.526075354992,21.292373813668917,-124.11999820707558,47,2
2012-03-10 12:38:01.848108+00:00,31.93,40.0,40.0,15272.330207314444,21.544928378479717,-123.61488907745397,48,3
2012-03-10 12:39:01.848108+00:00,30.6,40.0,40.0,18076.87054199781,21.779038125132697,-123.14666958414804,49,3
2012-03-10 12:40:01.848108+00:00,30.54,40.0,40.0,16471.972968947008,21.779038125132697,-123.14666958414804,51,2
