time,frequency
1603505315.8,20.3892257744
1603505324.39,20.6748160311
1603505327.89,20.5478870282
1603505345.55,16.7717491894
1603505353.78,22.4518220729
1603505305.32,24.3081587415
1603505366.13,20.5222304009
1603505370.41,20.1916301994
1603505388.71,16.6301643924
1603505394.58,21.4689491598
1603505407.58,20.5709192736
1603505425.94,22.3865360827
1603505430.28,16.9396856554
1603505437.86,22.5364493972
1603505450.03,20.7208325881
1603505473.38,17.072941935
1603505491.92,20.6499023796
1603505495.23,23.2838709272
1603505514.76,17.1267597364
1603505534.95,20.750563598
1603505538.64,21.4887458661
1603505558.23,16.8918835601
1603505578.63,19.9788275904
1603505553.43,23.1328790996
1603505498.71,20.0123813299
1603505410.99,22.2931128853
1603505597.39,16.6530288691
1603505620.13,21.5844219574
1603505643.44,20.4511204402
1603505651.02,20.6042692939
1603505660.4,21.9366643209
1603505665.75,20.65021395
1603505672.46,21.4312731038
1603505693.84,21.063715855
1603505699.8,17.0052712326
1603505720.34,20.348709634
1603505708.34,21.2951168224
1603505742.68,16.6074437173
1603505759.71,20.8958512898
1603505763.29,21.5465062319
1603505786.54,16.4743552065
1603505805.61,21.5469256536
1603505828.26,16.6804350841
1603505832.8,24.7022953454
1603505839.3,22.7086040476
1603505829.29,21.8137977171
1603505847.88,21.8137977171
1603505844.37,24.8592789122
1603505851.66,20.6050242531
1603505871.28,16.6019433008
1603505878.32,24.5451559934
1603505890.88,21.6259806605
1603505894.6,20.8086115672
1603505913.65,17.0136836344
1603505933.21,22.603904397
1603505948.75,17.159642401
1603505989.78,17.2331250904
1603506035.34,17.6012959876
1603506009.36,21.5960134521
1603506030.81,16.9300524793
1603506055.91,20.302641814
1603506078.9,16.6189884144
1603506071.19,16.5207576571
1603506098.01,20.5809622931
1603506101.25,21.9047028347
1603506120.33,16.846080211
1603506139.1,20.8755847651
1603506143.63,21.1799717998
1603506161.03,17.1649618664
1603506156.55,23.2816918011
1603506164.15,23.4121433873
1603506181.38,21.1799717998
1603506102.97,16.6576501419
1603506201.17,17.4203894584
1603506222.56,21.6263006749
1603506226.28,16.7449876572
1603506246.85,19.6614954351
1603506279.95,18.1111413005
1603506266.61,20.0912965813
1603506268.76,19.9991963357
1603506290.73,20.1373467041
1603506299.82,20.6592480959
1603506309.41,20.0594470285
1603506321.97,18.1253418705
1603506331.22,22.3425636435
1603506342.39,20.888349239
1603506352.47,20.2630370451
1603506363.79,18.1107997264
1603506384.47,20.9319756711
1603506393.46,22.0953471947
1603506403.23,17.0297000264
1603506413.81,16.5819588168
1603506435.27,22.8910394967
1603506479.54,21.8598779232
1603506477.14,20.191024324
1603506455.0,16.5955267323
1603506451.68,21.7241987688
1603506493.8,16.4734154933
1603506514.0,21.0379052106
1603506517.06,22.3504287573
1603506536.24,16.5955178216
1603506553.97,21.3696419312
1603506557.28,22.9706321915
1603506495.03,22.7398588207
1603506576.2,16.6676345
1603506578.79,18.0955447322
1603506596.78,21.2109852388
1605478212.99,19.9124199253
1605478218.49,20.775049762
1605478233.29,17.7166348864
1605478254.36,19.4732629175
1605478260.41,20.1790509658
1605478276.12,18.594948902
1605478279.85,18.2655811462
1605478296.43,20.0222091773
1605478300.27,19.8496832099
1605478305.56,17.450003846
1605478316.63,16.7055868859
1605478326.25,20.5587589476
1605478358.68,21.6765733682
1605478348.76,16.7581899175
1605478369.85,21.9264377681
1605478379.73,20.6508142528
1605478469.62,17.4344722482
1605478420.78,21.3423892337
1605478490.31,20.8264926019
1605478514.65,23.2261259036
1605478512.01,16.7614804859
1605478531.98,20.1655691358
1605478552.6,18.9944377195
1605478557.38,20.3529501624
1605478565.72,17.2299330524
1605478571.9,19.3691997727
1605478574.84,23.9131896679
1605478592.96,18.354219212
1605478587.96,22.554677225
1605478637.1,17.2099075112
1605478612.54,21.0657051183
1605478616.11,22.1563889035
1605478633.53,20.4358736366
1605478653.7,20.5280440974
1605478657.27,21.9566862386
1605478676.45,16.7029699773
1605478679.72,17.133098794
1605478695.13,22.1757868472
1605478699.06,23.1132447266
1605478716.55,16.1555495279
1605478719.53,18.5284897851
1605478731.53,21.2969200852
1605478736.5,21.0772033947
1605478739.54,23.0693013885
1605478756.82,17.8253963756
1605478777.25,20.4619966614
1605478785.0,20.9893167186
1605478780.55,21.926774598
1605478760.54,16.6242784676
1605478820.53,20.1098565257
1605478823.58,21.867749341
1605478826.68,21.6762956681
1605478840.35,16.3852123429
1605478843.4,17.0988123966
1605478860.07,21.3456029602
1605478863.26,22.1288225314
1605478880.47,16.3329977049
1605478899.6,20.8582663382
1605478902.95,21.7285103061
1605478921.83,18.5988762116
1605478925.24,16.6673190993
1605478940.8,20.7337551251
1605478944.57,20.3101680391
1605478960.6,18.8021980129
1605478963.59,16.6334321324
1605478979.71,20.0560157875
1605478983.25,21.1742856946
1605478992.01,23.191787409
1605479034.43,24.647747862
1605479076.63,24.676867071
1605479016.47,18.4599159367
1605479118.47,23.2472558495
1605479127.05,17.369405082
1605479142.52,21.2782487686
1605479161.72,21.059470204
1605479184.4,20.9719587782
1605479203.41,21.5116125708
1605479207.02,16.9901889034
1605479227.21,21.3657601944
1605479245.63,22.3433620209
1605479270.28,22.6330161251
1605479288.53,21.6916402865
1605479312.77,20.4026795228
1605479439.24,17.1668667467
1605479431.28,23.9333945343
1605479460.02,20.1643198456
1605479463.5,20.4462585034
1605479483.64,16.9146058423
1605479487.38,17.2707388838
1605479503.46,19.6449591601
1605479506.62,20.5946472707
1605479524.24,16.7607937293
1605479527.87,18.0401007462
1605479544.45,21.0057670127
1605479547.35,20.4097262434
1605479570.72,18.6216039357
1605479574.09,18.272702022
1605479590.71,20.6277899395
1605479594.38,20.6714026787
1605479631.23,19.5742296919
1605479634.41,20.3268444633
1605479611.27,16.9195521346
1605479664.75,21.3394534284
1605479707.64,22.2238856327
1605479775.88,16.4530439627
1605479796.31,19.8346005069
1605479799.41,19.717094681
1605479817.36,18.3122723599
1605479820.64,16.5162912224
1605479836.63,22.5289237264
1605479840.42,21.404483362
1605479858.29,18.1092484052
1605479861.65,16.5006739951
1605479877.51,22.9037371811
1605479877.42,22.9037371811
1605479880.83,21.6543589985
1605479898.13,18.2810379054
1605479901.74,16.4850567678
1605479917.8,22.5884800979
1605479921.27,20.265254337
1605479939.92,17.2091989737
1605479943.69,16.8193959937
1605479959.77,22.0115716875
1605479963.54,20.9201233435
1605479981.35,17.2715674505
1605479984.99,16.8973565897
