time,frequency
1512455335.18,16.4497814441
1512455353.44,20.0213944072
1512455374.62,16.3946213983
1512455393.42,20.6143648991
1571122805.58,20.6058944216
1571122823.3,16.3955336512
1571122845.86,22.3026069708
1571122865.23,16.7851491255
1571122886.76,21.4982395401
1571122905.88,17.4018430579
1571122928.91,21.2241623206
1571122947.38,18.0366919319
1571123042.83,17.7064540556
1571123060.5,20.7251576328
1571123080.75,16.2471755491
1571123100.82,21.7266232746
1571123121.19,16.7908283261
1571123142.22,22.5134891359
1571123163.1,17.2832537745
1571123182.04,22.9087984933
1571123204.56,16.4989955295
1571123224.36,21.2648725567
1571123243.08,16.5894868654
1571123261.16,22.6373244854
1571123281.93,17.3814710549
1571123302.58,21.3330670107
1571123322.33,17.4406709943
1571123341.53,19.8382685405
1571123363.27,17.4406709943
1571123379.63,23.1386651628
1571123420.24,20.5195825799
1571123441.24,18.7675733881
1571123461.06,20.4754142809
1571123483.0,19.1209197797
1571123503.34,20.7993151399
1571123524.63,16.6769405709
1571123544.96,21.3882257926
1571123568.94,16.7686383984
1571123588.33,21.4443884383
1571123611.76,17.8130499193
1571123631.47,20.8498772648
1571123653.42,16.3830095291
1571123672.62,20.5767234824
1571123774.55,16.618764856
1571123791.66,20.4491541973
1571123812.0,16.8495112019
1571123832.05,20.356855659
1571123853.45,16.9418097402
1571123872.61,20.4337711076
1571123894.55,18.352492872
1571123914.84,20.6347173027
1571123934.8,17.2189376912
1571123954.61,20.695173579
1571123977.44,18.2315803194
1571123996.6,20.2115233685
1571124018.87,16.7188181654
1571124037.42,20.5706915875
1571124059.77,16.6045676825
1571124078.32,21.1582654994
1571124101.71,16.588246185
1571124120.05,22.1212338549
1571124140.68,16.6535321752
1571124159.89,20.5730403493
1571124181.04,16.7854942391
1571124200.76,22.1803603372
1571124221.13,16.8014082984
1571124239.6,22.8646648865
1571124262.65,17.0242051284
1571124282.48,20.20324219
1571124303.77,16.843458324
1571124322.89,20.9031971621
1571124344.19,16.8123492141
1571124363.25,20.7632061677
1571124384.18,16.2990489013
1571124494.58,18.5696544175
1571124514.73,20.3060604345
1571124537.49,16.3500745522
1571124556.79,21.6649868826
1571124579.45,16.8483475832
1571124618.93,16.6671023101
1571124638.85,20.5737458238
1571124662.41,16.8531329536
1571124682.33,19.9310945098
1571124704.71,16.3457766531
1571124724.38,20.8105120973
1571124745.81,16.7722161283
1571124765.32,20.4333252108
1571124786.79,16.7065460102
1571124806.96,20.0885570909
1571124829.57,16.4602830674
1571124849.49,21.8288152198
1571124893.58,24.1276531218
1571124873.82,16.715671919
1571124915.03,16.9907891252
1571124936.0,22.3312995989
1571124960.55,17.0878893157
1571124980.38,21.8119098477
1571125004.63,16.2756378969
1571125022.94,21.4872018154
1571125043.72,17.9965904681
1571125064.07,20.2411737688
1571125084.43,19.0172742624
1571125103.99,20.2564725126
1574484620.21,20.6475058833
1574484617.4,18.4271251538
1574484637.75,20.7651419484
1574484643.1,16.7655157337
1574484658.57,18.6623972841
1574484662.6,22.897295629
1574484678.02,20.000507525
1574484681.52,20.4563472774
1574484686.4,16.5155390953
1574484706.48,21.2209817008
1574484699.06,18.2800800724
1574484719.17,20.1511677695
1574484722.42,20.1377556974
1574484728.0,16.6640290227
1574484740.04,18.4880708287
1574484759.51,20.4328212837
1574484780.34,17.5894619978
1574484800.93,20.7949472304
1574484820.61,17.2095955374
1574484814.37,16.6826718029
1574484834.19,20.9835087714
1574484840.37,21.8949444204
1574484862.32,19.3884963857
1574484856.39,16.7253953489
1574484875.8,22.0088738765
1574484881.68,21.7382914182
1574484903.47,17.8646899101
1574484898.05,21.2113676837
1574484922.93,19.6522752656
1574484945.22,17.7914112253
1574484965.1,21.1409664979
1574484988.16,17.4908101111
1574485008.35,21.4701962897
1574485029.83,17.1238984931
1574485049.58,20.5430258416
1574485065.6,18.2636076093
1574485072.86,16.8706298006
1574485085.61,22.470682001
1574485092.81,20.5008143928
1574485096.39,20.2194047345
1574485106.62,17.1801804248
1574485102.89,16.4907267619
1574485113.42,17.7711407072
1574485126.17,21.4294662653
1574485108.13,19.8395016958
1574485132.47,21.1023031519
1574485147.38,20.602349875
1574485153.47,16.6468371848
1574485167.81,20.3670777448
1574485163.7,21.1758256926
1574485173.47,20.808212989
1574485187.17,20.4406002855
1574485183.25,21.0434851193
1603504816.95,20.8278545516
1603504812.79,20.4073470454
1603504827.82,24.6460627073
1603504846.76,21.7025101643
1603504867.54,16.8246230931
1603504872.25,17.0096463958
1603504885.48,20.8110342513
1603504893.69,21.0296981545
1603504899.2,16.5050373884
1603504905.81,16.4614405679
1603504910.89,16.844407795
1603504916.66,16.9622438649
1603504918.62,23.678899848
1603504922.43,19.9523341381
1603504926.72,18.2289816161
1603504931.58,21.5725800989
1603504942.91,22.8687768676
1603504941.43,16.7707602514
1603504948.41,16.7265717251
1603504954.08,22.8098588326
1603505030.64,16.788885828
1603505015.2,21.3968963501
1603505041.57,22.8979906869
1603505051.0,20.489257914
1603505074.74,16.8761587546
1603505061.46,16.841249584
1603505081.34,22.2521710304
1603505096.3,23.0550819547
1603505088.61,20.3496212315
1603505107.3,16.7016129015
1603505117.21,20.8208950349
1603505022.53,16.6841583162
1603505140.78,20.4248368688
1603505129.38,18.8205889868
1603505134.89,20.3936864245
1603505146.34,22.0446599729
1603505167.86,21.8733325292
1603505162.24,17.3565181042
1603505182.31,22.2471378609
1603505203.66,17.4188189929
1603505218.7,16.7023587737
1603505223.84,21.2970493095
1603505237.33,20.3467111551
1603505247.51,20.1092536203
1603505260.73,16.8357318912
1603505255.0,20.2449436402
1603505264.37,20.2279823877
1603505272.54,19.922679843
1603505281.06,21.1269287693
1603505276.91,16.5643518515
1603505293.64,16.547390599
1603505304.12,17.1240731834
1603505313.7,21.364386304
1603505324.05,20.6531002066
1603505345.19,16.7168915366
1603505354.02,22.2443334987
1603505366.1,20.2678542517
1603505388.58,16.8508901297
1603505394.92,21.624590006
1603505407.47,20.909247383
1603505430.47,16.935603203
1603505426.01,22.5332584827
1603505437.77,22.4468749135
1603505449.91,20.3909459682
1603505473.5,16.8837730615
1603505491.82,20.21817883
1603505499.18,20.010858264
1603505514.89,17.1375696538
1603505535.07,20.5015560272
1603505557.74,16.9061027015
1603505578.06,19.9923287321
1603505597.52,16.7209291396
1603505619.9,21.6062083464
1603505643.65,21.1132837071
1603505650.7,21.0475604219
1603505666.2,20.6860823531
1603505660.58,22.5099035184
1603505672.67,21.4419001333
1603505700.11,16.5290845618
1603505692.96,21.4583309546
1603505708.62,21.1461453498
1603505720.07,20.3248253698
1603505743.3,16.5885181235
1603505759.32,20.8424090576
1603505763.7,21.6511335698
1603505786.48,16.4752966918
1603505807.24,21.4570396869
1603505800.99,20.6159661942
1603505727.32,20.2601274089
1603505828.2,16.7055444695
1603505831.83,22.9869372337
1603505839.05,22.7036914062
1603505848.32,19.7712640149
1603505870.75,16.6388983924
1603505890.69,21.5873696152
1603505878.03,24.6071610419
1603505913.55,16.7874230201
1603505933.2,20.3641641781
1603505948.34,17.4887448158
1603505989.98,17.1205508731
1603506008.84,21.4496881085
1603506035.24,17.751185478
1603506055.94,19.8884349489
1603506050.0,21.0404275715
1603506078.85,16.477930474
1603506071.25,16.5991928553
1603506097.78,20.7221138206
1603506091.53,20.5705358439
1603506120.44,16.7659286297
1603506113.95,16.4476148787
1603506139.22,21.0011263878
1603506161.08,17.3012917084
1603506180.91,21.5439592752
1603506173.08,20.7582800961
1603506155.94,23.3581639249
1603506201.48,17.2298663285
1603506223.12,20.072596449
1603506204.64,22.9724668734
1603506246.29,19.7902307931
1603506266.45,20.0319058005
1603506279.76,17.7999660268
1603506290.48,20.0461219774
1603506299.56,20.4868234613
1603506310.09,20.0745543312
1603506321.89,16.6484556978
1603506331.82,22.42022352
1603506342.29,20.9133087684
1603506364.07,16.6131147758
1603506352.22,20.2979753884
1603506384.15,21.0593102257
1603506393.45,22.4144862362
1603506403.6,16.9024220139
1603506413.86,16.7349283497
1603506435.75,22.8865138353
1603506451.41,21.6071899707
1603506455.23,16.4545033513
1603506476.89,19.9740980367
1603506494.63,16.3841114576
1603506514.0,20.9314277911
1603506520.27,21.2129953659
1603506535.72,16.4871615154
1603506541.37,18.9955473655
1603506554.6,21.2560113584
1603506560.86,20.7164167279
1603506575.79,16.54549607
1603506582.18,17.3621798352
1603506596.6,21.0955913331
1605478213.37,20.2101836061
1605478233.81,17.5475786479
1605478254.49,19.5934220056
1605478276.92,18.4651995657
1605478241.38,20.556171821
1605478296.17,19.9243672547
1605478316.67,16.8556022181
