duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold
0.28,1581287698.48,2020-02-09T22:34:58.480000Z,12.1647661048,60.8238305241,1581287698.36,2020-02-09T22:34:58.360000Z,1581287698.2,2020-02-09T22:34:58.200000Z,,,,,,,,,0.5
0.4,1581287703.68,2020-02-09T22:35:03.680000Z,11.6827505742,58.413752871,1581287703.52,2020-02-09T22:35:03.520000Z,1581287703.28,2020-02-09T22:35:03.280000Z,,,,,,,,,0.5
0.2,1581287709.16,2020-02-09T22:35:09.160000Z,1.11569735935,5.57848679675,1581287709.08,2020-02-09T22:35:09.080000Z,1581287708.96,2020-02-09T22:35:08.960000Z,,,,,,,,,0.5
0.52,1581287714.88,2020-02-09T22:35:14.880000Z,7.35652214083,36.7826107042,1581287714.6,2020-02-09T22:35:14.600000Z,1581287714.36,2020-02-09T22:35:14.360000Z,,,,,,,,,0.5
0.36,1581287721.64,2020-02-09T22:35:21.640000Z,68.5259333381,342.62966669,1581287721.44,2020-02-09T22:35:21.440000Z,1581287721.28,2020-02-09T22:35:21.280000Z,,,,,,,,,0.5
0.28,1581287733.52,2020-02-09T22:35:33.520000Z,16.3249653065,81.6248265326,1581287733.4,2020-02-09T22:35:33.400000Z,1581287733.24,2020-02-09T22:35:33.240000Z,,,,,,,,,0.5
0.56,1581287742.08,2020-02-09T22:35:42.080000Z,16.4521202336,82.2606011678,1581287741.76,2020-02-09T22:35:41.760000Z,1581287741.52,2020-02-09T22:35:41.520000Z,,,,,,,,,0.5
0.84,1581287749.24,2020-02-09T22:35:49.240000Z,5.84198213654,29.2099106827,1581287748.64,2020-02-09T22:35:48.640000Z,1581287748.4,2020-02-09T22:35:48.400000Z,,,,,,,,,0.5
0.8,1581287755.56,2020-02-09T22:35:55.560000Z,1.517782782,7.58891391002,1581287755.36,2020-02-09T22:35:55.360000Z,1581287754.76,2020-02-09T22:35:54.760000Z,,,,,,,,,0.5
0.48,1581287761.28,2020-02-09T22:36:01.280000Z,1.33072829012,6.65364145059,1581287761.08,2020-02-09T22:36:01.080000Z,1581287760.8,2020-02-09T22:36:00.800000Z,,,,,,,,,0.5
0.48,1581287767.72,2020-02-09T22:36:07.720000Z,16.9149902042,84.5749510209,1581287767.52,2020-02-09T22:36:07.520000Z,1581287767.24,2020-02-09T22:36:07.240000Z,,,,,,,,,0.5
