duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,max_amp
1.4,,2020-03-02T21:27:33.850000Z,176.2106211,881.053105502,1583184453.15,2020-03-02T21:27:33.150000Z,,2020-03-02T21:27:32.450000Z,,,21.6271411908,21.8324869326,21.7778017179,,,,350,-161.26287782
1.75,,2020-03-02T21:28:11.050000Z,218.619873018,1093.09936509,1583184490.35,2020-03-02T21:28:10.350000Z,,2020-03-02T21:28:09.300000Z,,,21.7094152594,21.8605809434,21.8160980827,,,,350,-160.880580272
1.6,,2020-03-02T21:28:47.750000Z,163.213234452,816.066172262,1583184527.15,2020-03-02T21:28:47.150000Z,,2020-03-02T21:28:46.150000Z,,,21.8291923645,21.9386506499,22.0954511469,,,,350,-161.391213019
1.45,,2020-03-02T21:29:24.600000Z,206.275925203,1031.37962602,1583184564.15,2020-03-02T21:29:24.150000Z,,2020-03-02T21:29:23.150000Z,,,21.8298497254,22.1028738145,21.9056043238,,,,350,-160.709684607
1.5,,2020-03-02T21:30:02.700000Z,144.708647528,723.543237641,1583184602.25,2020-03-02T21:30:02.250000Z,,2020-03-02T21:30:01.200000Z,,,21.6951936,22.1530990469,21.7357072086,,,,350,-161.46098436
1.3,,2020-03-02T21:30:41.600000Z,145.383903041,726.919515203,1583184641.15,2020-03-02T21:30:41.150000Z,,2020-03-02T21:30:40.300000Z,,,21.366977879,21.4032717704,21.2962444185,,,,350,-161.382474616
2.8,,2020-03-02T21:31:20.950000Z,133.804525038,669.022625188,1583184679.0,2020-03-02T21:31:19.000000Z,,2020-03-02T21:31:18.150000Z,,,21.2978517017,21.4777598451,21.2140032662,,,,350,-161.795415146
0.95,,2020-03-02T21:31:58.500000Z,100.044053208,500.220266041,1583184718.1,2020-03-02T21:31:58.100000Z,,2020-03-02T21:31:57.550000Z,,,21.4097436763,21.4794394205,21.5085489842,,,,350,-161.695713307
1.1,,2020-03-02T21:32:35.650000Z,180.4669281,902.334640498,1583184755.1,2020-03-02T21:32:35.100000Z,,2020-03-02T21:32:34.550000Z,,,21.4864662404,21.5541530449,21.4733932358,,,,350,-160.618951475
1.3,,2020-03-02T21:33:14.200000Z,119.267983343,596.339916715,1583184793.4,2020-03-02T21:33:13.400000Z,,2020-03-02T21:33:12.900000Z,,,21.2797882243,21.6632312949,21.1712040214,,,,350,-161.479683104
3.0,,2020-03-02T21:33:52.400000Z,118.518068748,592.590343739,1583184829.85,2020-03-02T21:33:49.850000Z,,2020-03-02T21:33:49.400000Z,,,22.0144197298,22.4896857587,21.7378298064,,,,350,-162.008348075
1.85,,2020-03-02T21:35:03.100000Z,104.689288698,523.446443492,1583184901.85,2020-03-02T21:35:01.850000Z,,2020-03-02T21:35:01.250000Z,,,21.5992984929,22.1591458325,20.9769081844,,,,350,-161.128709735
1.2,,2020-03-02T21:35:41.450000Z,123.10828826,615.541441301,1583184940.95,2020-03-02T21:35:40.950000Z,,2020-03-02T21:35:40.250000Z,,,21.645045614,22.0198546507,21.7761996213,,,,350,-160.808204179
3.0,,2020-03-02T21:36:21.700000Z,104.713900334,523.569501668,1583184979.3,2020-03-02T21:36:19.300000Z,,2020-03-02T21:36:18.700000Z,,,21.701414937,22.0529772544,21.4539445285,,,,350,-161.647813433
2.15,,2020-03-02T21:36:58.250000Z,84.4211965842,422.105982921,1583185016.95,2020-03-02T21:36:56.950000Z,,2020-03-02T21:36:56.100000Z,,,21.3861184456,21.8567286259,20.973462629,,,,350,-161.908436621
1.35,,2020-03-02T21:37:33.250000Z,220.595046387,1102.97523193,1583185052.65,2020-03-02T21:37:32.650000Z,,2020-03-02T21:37:31.900000Z,,,22.3083749219,22.4140196196,22.4702753004,,,,350,-160.105912998
1.1,,2020-03-02T21:38:10.150000Z,189.819424939,949.097124697,1583185089.65,2020-03-02T21:38:09.650000Z,,2020-03-02T21:38:09.050000Z,,,22.2756377684,22.4356207224,22.4660814056,,,,350,-160.484199864
1.5,,2020-03-02T21:38:47.850000Z,211.750453773,1058.75226886,1583185126.85,2020-03-02T21:38:46.850000Z,,2020-03-02T21:38:46.350000Z,,,22.0075662926,22.2173859191,22.2011334955,,,,350,-160.435293889
1.4,,2020-03-02T21:39:25.900000Z,223.217796809,1116.08898405,1583185165.0,2020-03-02T21:39:25.000000Z,,2020-03-02T21:39:24.500000Z,,,21.8665701279,21.8255351455,21.9287137128,,,,350,-159.755368405
1.2,,2020-03-02T21:40:05.250000Z,155.23405681,776.170284048,1583185204.65,2020-03-02T21:40:04.650000Z,,2020-03-02T21:40:04.050000Z,,,21.7511811937,21.7568514043,21.7705138414,,,,350,-160.693507372
3.6,,2020-03-02T21:40:42.300000Z,152.512746755,762.563733773,1583185239.15,2020-03-02T21:40:39.150000Z,,2020-03-02T21:40:38.700000Z,,,21.8604758089,21.0758824706,22.1749102511,,,,350,-160.572186445
1.2,,2020-03-02T21:40:58.700000Z,207.221395344,1028.48194019,1583185258.0,2020-03-02T21:40:58.000000Z,,2020-03-02T21:40:57.500000Z,,,20.9605092205,20.9811177411,20.9197082941,,,,350,-159.679605818
2.9,,2020-03-02T21:41:19.750000Z,168.361460495,834.182265947,1583185277.4,2020-03-02T21:41:17.400000Z,,2020-03-02T21:41:16.850000Z,,,21.4489591133,20.9869379427,22.6154577047,,,,350,-160.303049689
1.25,,2020-03-02T21:42:01.400000Z,97.8642531209,489.321265604,1583185320.8,2020-03-02T21:42:00.800000Z,,2020-03-02T21:42:00.150000Z,,,22.1165074864,22.2237388261,22.2925149312,,,,350,-161.49442007
1.3,,2020-03-02T21:45:44.050000Z,176.998864354,884.994321771,1583185543.25,2020-03-02T21:45:43.250000Z,,2020-03-02T21:45:42.750000Z,,,21.0142282767,20.8497478144,20.9853014785,,,,350,-160.547145741
1.25,,2020-03-02T21:46:25.100000Z,198.205902436,991.029512178,1583185584.4,2020-03-02T21:46:24.400000Z,,2020-03-02T21:46:23.850000Z,,,20.6654592469,20.6168748588,20.6361070235,,,,350,-160.293382953
1.05,,2020-03-02T21:51:35.050000Z,257.336432724,1286.68216362,1583185894.45,2020-03-02T21:51:34.450000Z,,2020-03-02T21:51:34.000000Z,,,20.8968272896,20.9654697498,20.9485589927,,,,350,-159.484946012
1.55,,2020-03-02T21:52:19.000000Z,162.54348726,812.717436302,1583185937.9,2020-03-02T21:52:17.900000Z,,2020-03-02T21:52:17.450000Z,,,21.5735790078,21.5448327926,21.2623231468,,,,350,-160.951809202
1.3,,2020-03-02T21:52:53.250000Z,185.325511975,926.627559876,1583185972.4,2020-03-02T21:52:52.400000Z,,2020-03-02T21:52:51.950000Z,,,20.81984108,21.1219233132,20.7836417908,,,,350,-160.337090627
1.75,,2020-03-02T21:53:16.550000Z,108.016519404,540.082597022,1583185996.1,2020-03-02T21:53:16.100000Z,,2020-03-02T21:53:14.800000Z,,,20.804905735,21.6702806537,20.4609538844,,,,350,-161.52628523
1.3,,2020-03-02T21:53:54.200000Z,165.469104583,827.345522917,1583186033.75,2020-03-02T21:53:53.750000Z,,2020-03-02T21:53:52.900000Z,,,20.8076240459,21.0903164848,20.6264057011,,,,350,-160.257705278
1.05,,2020-03-02T21:54:27.650000Z,165.730719178,828.653595889,1583186067.1,2020-03-02T21:54:27.100000Z,,2020-03-02T21:54:26.600000Z,,,20.3957627153,20.5879541391,20.5823298904,,,,350,-161.194735684
2.05,,2020-03-02T21:55:10.100000Z,150.811444214,754.057221069,1583186108.6,2020-03-02T21:55:08.600000Z,,2020-03-02T21:55:08.050000Z,,,21.2508889434,21.783318652,20.8893530662,,,,350,-162.02701434
1.1,,2020-03-02T21:55:43.250000Z,137.391958132,686.959790659,1583186142.55,2020-03-02T21:55:42.550000Z,,2020-03-02T21:55:42.150000Z,,,20.5544981487,20.6599970333,20.5446500754,,,,350,-161.471148122
3.1,,2020-03-02T21:56:21.250000Z,128.720032761,643.600163804,1583186180.6,2020-03-02T21:56:20.600000Z,,2020-03-02T21:56:18.150000Z,,,21.6744989406,20.6228114432,22.5408785118,,,,350,-161.698643197
1.65,,2020-03-02T21:56:59.300000Z,177.466401749,887.332008743,1583186218.7,2020-03-02T21:56:58.700000Z,,2020-03-02T21:56:57.650000Z,,,22.4232890923,23.298863865,22.7432765961,,,,350,-161.080724064
0.9,,2020-03-02T21:57:34.950000Z,112.35557191,561.77785955,1583186254.45,2020-03-02T21:57:34.450000Z,,2020-03-02T21:57:34.050000Z,,,20.6893833831,20.7889355632,20.8008659633,,,,350,-162.254228056
1.7,,2020-03-02T21:58:19.400000Z,78.02369072,390.1184536,1583186298.2,2020-03-02T21:58:18.200000Z,,2020-03-02T21:58:17.700000Z,,,21.7143459363,21.7581558414,21.9282904509,,,,350,-161.558554313
1.2,,2020-03-02T22:02:11.700000Z,161.707189683,808.535948413,1583186531.05,2020-03-02T22:02:11.050000Z,,2020-03-02T22:02:10.500000Z,,,21.2176924557,21.3683714953,21.2810245066,,,,350,-160.662941128
0.8,,2020-03-02T22:04:43.450000Z,384.148389067,1920.74194534,1583186683.1,2020-03-02T22:04:43.100000Z,,2020-03-02T22:04:42.650000Z,,,20.9427964215,20.9671115708,21.1041729793,,,,350,-158.875193663
0.8,,2020-03-02T22:05:22.200000Z,566.178174133,2830.89087066,1583186721.8,2020-03-02T22:05:21.800000Z,,2020-03-02T22:05:21.400000Z,,,21.2418102877,21.2726774687,21.3759929407,,,,350,-158.38203186
1.4,,2020-03-02T22:06:00.950000Z,180.516322755,902.581613773,1583186760.0,2020-03-02T22:06:00.000000Z,,2020-03-02T22:05:59.550000Z,,,21.1643477229,21.0890070451,20.8894871921,,,,350,-160.583086028
1.65,,2020-03-02T22:06:39.350000Z,93.5588502326,467.794251163,1583186798.2,2020-03-02T22:06:38.200000Z,,2020-03-02T22:06:37.700000Z,,,21.4343905676,21.5251107788,21.0718157088,,,,350,-162.24698906
1.25,,2020-03-02T22:07:14.150000Z,227.200572557,1136.00286279,1583186833.35,2020-03-02T22:07:13.350000Z,,2020-03-02T22:07:12.900000Z,,,21.4694268673,22.0535741119,21.9861017076,,,,350,-160.453453423
1.45,,2020-03-02T22:07:54.300000Z,160.445089397,802.225446983,1583186873.45,2020-03-02T22:07:53.450000Z,,2020-03-02T22:07:52.850000Z,,,21.2736188727,21.3612652887,21.228283893,,,,350,-161.358998687
1.4,,2020-03-02T22:08:31.900000Z,184.364090245,921.820451227,1583186911.0,2020-03-02T22:08:31.000000Z,,2020-03-02T22:08:30.500000Z,,,21.0440697266,21.1886850839,21.0772855684,,,,350,-160.874023339
1.05,,2020-03-02T22:09:08.000000Z,189.584337729,947.921688647,1583186947.6,2020-03-02T22:09:07.600000Z,,2020-03-02T22:09:06.950000Z,,,20.8837500253,21.1162077347,21.0814064025,,,,350,-160.296766733
1.0,,2020-03-02T22:09:45.450000Z,107.536753983,537.683769915,1583186984.95,2020-03-02T22:09:44.950000Z,,2020-03-02T22:09:44.450000Z,,,21.082831818,21.2189447992,21.2189447992,,,,350,-162.512916644
1.1,,2020-03-02T22:10:24.000000Z,167.63413883,838.170694148,1583187023.45,2020-03-02T22:10:23.450000Z,,2020-03-02T22:10:22.900000Z,,,21.2672669915,21.6350237938,21.530159125,,,,350,-161.235681385
1.0,,2020-03-02T22:11:01.200000Z,182.50107709,912.505385448,1583187060.75,2020-03-02T22:11:00.750000Z,,2020-03-02T22:11:00.200000Z,,,21.3518768063,21.5965464548,21.5965464548,,,,350,-161.162216747
1.15,,2020-03-02T22:11:39.250000Z,232.143705208,1160.71852604,1583187098.65,2020-03-02T22:11:38.650000Z,,2020-03-02T22:11:38.100000Z,,,21.5086259864,21.8571454066,21.7790327842,,,,350,-160.732691318
1.45,,2020-03-02T22:12:15.100000Z,106.422576692,532.112883462,1583187134.1,2020-03-02T22:12:14.100000Z,,2020-03-02T22:12:13.650000Z,,,21.1740636435,21.6144153135,20.9651110127,,,,350,-162.472972705
0.8,,2020-03-02T22:12:50.550000Z,106.735052728,533.675263642,1583187170.15,2020-03-02T22:12:50.150000Z,,2020-03-02T22:12:49.750000Z,,,20.9527246954,21.1714424607,21.4165726241,,,,350,-161.835250458
4.5,,2020-03-02T22:13:31.650000Z,80.9793402317,404.896701158,1583187207.7,2020-03-02T22:13:27.700000Z,,2020-03-02T22:13:27.150000Z,,,20.9300152411,21.2236100104,21.818961863,,,,350,-161.936711092
1.7,,2020-03-02T22:14:04.700000Z,119.364206115,596.821030575,1583187244.3,2020-03-02T22:14:04.300000Z,,2020-03-02T22:14:03.000000Z,,,20.9431171596,21.8681984915,20.8716966086,,,,350,-160.414072476
2.1,,2020-03-02T22:14:43.050000Z,136.913234305,684.566171525,1583187282.5,2020-03-02T22:14:42.500000Z,,2020-03-02T22:14:40.950000Z,,,21.5981545478,22.1944854986,21.4086853326,,,,350,-160.928315905
4.1,,2020-03-02T22:15:23.250000Z,118.175405816,590.877029081,1583187319.6,2020-03-02T22:15:19.600000Z,,2020-03-02T22:15:19.150000Z,,,21.6030523901,22.201421909,20.6750513588,,,,350,-161.529215738
5.0,,2020-03-02T22:16:00.050000Z,129.787740217,648.938701085,1583187356.75,2020-03-02T22:15:56.750000Z,,2020-03-02T22:15:55.050000Z,,,21.3188748524,20.5992665369,21.0381875289,,,,350,-161.729264452
6.9,,2020-03-02T22:16:39.250000Z,109.889580267,549.447901336,1583187396.25,2020-03-02T22:16:36.250000Z,,2020-03-02T22:16:32.350000Z,,,21.1147608297,20.9504814967,21.6321078664,,,,350,-161.52950342
1.35,,2020-03-02T22:17:16.850000Z,105.277889699,526.389448497,1583187435.95,2020-03-02T22:17:15.950000Z,,2020-03-02T22:17:15.500000Z,,,20.7290564412,21.1357181241,20.7392774089,,,,350,-161.079393219
2.1,,2020-03-02T22:17:54.150000Z,106.908635078,534.543175388,1583187473.1,2020-03-02T22:17:53.100000Z,,2020-03-02T22:17:52.050000Z,,,21.3209420632,21.8865423612,21.1464663071,,,,350,-161.006704113
1.75,,2020-03-02T22:18:31.150000Z,120.661055607,603.305278035,1583187510.5,2020-03-02T22:18:30.500000Z,,2020-03-02T22:18:29.400000Z,,,20.926305575,21.6370500129,20.8356872285,,,,350,-161.008434825
1.55,,2020-03-02T22:19:08.950000Z,72.5580022945,362.790011473,1583187548.4,2020-03-02T22:19:08.400000Z,,2020-03-02T22:19:07.400000Z,,,20.9905997093,21.7365424855,20.8452313457,,,,350,-161.992302457
1.35,,2020-03-02T22:20:46.050000Z,190.411796506,952.058982531,1583187645.15,2020-03-02T22:20:45.150000Z,,2020-03-02T22:20:44.700000Z,,,20.9093101918,20.6299186782,20.7549260327,,,,350,-159.946582186
0.9,,2020-03-02T22:21:24.500000Z,504.508061055,2522.54030527,1583187684.1,2020-03-02T22:21:24.100000Z,,2020-03-02T22:21:23.600000Z,,,21.0094822799,20.9215381424,20.9276947829,,,,350,-157.666159122
0.9,,2020-03-02T22:22:02.800000Z,401.417248014,2007.08624007,1583187722.35,2020-03-02T22:22:02.350000Z,,2020-03-02T22:22:01.900000Z,,,20.8541119827,20.7678508668,20.8054940079,,,,350,-158.334313891
0.95,,2020-03-02T22:22:41.550000Z,261.031862376,1305.15931188,1583187761.1,2020-03-02T22:22:41.100000Z,,2020-03-02T22:22:40.600000Z,,,20.7423281104,20.6480785754,20.6790310085,,,,350,-159.655314227
1.0,,2020-03-02T22:23:19.150000Z,222.256050705,1111.28025352,1583187798.7,2020-03-02T22:23:18.700000Z,,2020-03-02T22:23:18.150000Z,,,21.0397177746,20.9499431003,20.9499431003,,,,350,-159.801425367
1.0,,2020-03-02T22:23:58.950000Z,236.782681191,1183.91340596,1583187838.5,2020-03-02T22:23:58.500000Z,,2020-03-02T22:23:57.950000Z,,,20.9780363176,20.9155301456,20.9155301456,,,,350,-159.520638648
0.95,,2020-03-02T22:24:36.050000Z,349.294757228,1746.47378614,1583187875.65,2020-03-02T22:24:35.650000Z,,2020-03-02T22:24:35.100000Z,,,20.9050897039,20.8722769172,20.8724110152,,,,350,-158.284743984
0.85,,2020-03-02T22:25:15.150000Z,505.149105601,2525.06445542,1583187914.75,2020-03-02T22:25:14.750000Z,,2020-03-02T22:25:14.300000Z,,,21.1279231975,21.1525354857,21.1619009577,,,,350,-157.420710726
0.85,,2020-03-02T22:25:33.300000Z,708.056398812,3540.28199406,1583187932.9,2020-03-02T22:25:32.900000Z,,2020-03-02T22:25:32.450000Z,,,21.066536176,21.0867382656,21.1692515918,,,,350,-157.032803124
0.85,,2020-03-02T22:26:09.650000Z,332.225388445,1661.12694222,1583187969.25,2020-03-02T22:26:09.250000Z,,2020-03-02T22:26:08.800000Z,,,21.097211467,21.1468427981,21.2314955301,,,,350,-158.618708411
0.85,,2020-03-02T22:26:48.400000Z,415.609609281,2078.04804641,1583188008.0,2020-03-02T22:26:48.000000Z,,2020-03-02T22:26:47.550000Z,,,21.1050827998,21.1964419036,21.3007623354,,,,350,-158.43640877
1.4,,2020-03-02T22:27:17.050000Z,78.8447014719,394.223507359,1583188036.4,2020-03-02T22:27:16.400000Z,,2020-03-02T22:27:15.650000Z,,,21.5618877142,21.7588853997,21.7046950489,,,,350,-162.323740179
1.25,,2020-03-02T22:28:58.800000Z,272.570277914,1362.85138957,1583188138.05,2020-03-02T22:28:58.050000Z,,2020-03-02T22:28:57.550000Z,,,20.3315222074,20.3159946623,20.3182023574,,,,350,-159.849442428
1.1,,2020-03-02T22:29:35.500000Z,399.796841535,1998.98420768,1583188174.9,2020-03-02T22:29:34.900000Z,,2020-03-02T22:29:34.400000Z,,,20.3580373059,20.4057994037,20.4067183205,,,,350,-158.738226672
0.85,,2020-03-02T22:29:54.100000Z,75.0008748097,375.004374049,1583188193.7,2020-03-02T22:29:53.700000Z,,2020-03-02T22:29:53.250000Z,,,19.1429583491,19.2974143742,19.3839314593,,,,350,-161.231690104
1.05,,2020-03-02T22:30:12.550000Z,354.668311552,1773.34155776,1583188212.0,2020-03-02T22:30:12.000000Z,,2020-03-02T22:30:11.500000Z,,,20.3036442567,20.35185024,20.3447009539,,,,350,-159.007143609
1.1,,2020-03-02T22:30:48.850000Z,349.587483783,1747.93741892,1583188248.25,2020-03-02T22:30:48.250000Z,,2020-03-02T22:30:47.750000Z,,,20.3253890416,20.3344836119,20.3374006746,,,,350,-159.080374283
1.15,,2020-03-02T22:31:27.500000Z,371.166408014,1855.83204007,1583188286.8,2020-03-02T22:31:26.800000Z,,2020-03-02T22:31:26.350000Z,,,20.3653984832,20.3609105804,20.3919002374,,,,350,-158.594714575
1.1,,2020-03-02T22:32:06.100000Z,573.776546834,2868.88273417,1583188325.45,2020-03-02T22:32:05.450000Z,,2020-03-02T22:32:05.000000Z,,,20.4516154254,20.4390916099,20.4207056467,,,,350,-157.979088664
1.2,,2020-03-02T22:32:44.750000Z,596.526976951,2982.63488475,1583188364.0,2020-03-02T22:32:44.000000Z,,2020-03-02T22:32:43.550000Z,,,20.4352054779,20.4247950503,20.3673213642,,,,350,-157.710004783
1.25,,2020-03-02T22:33:24.200000Z,449.396326671,2246.98163335,1583188403.45,2020-03-02T22:33:23.450000Z,,2020-03-02T22:33:22.950000Z,,,20.4554295463,20.471415304,20.4577171102,,,,350,-158.585822089
1.3,,2020-03-02T22:34:04.350000Z,185.103708742,925.518543712,1583188443.55,2020-03-02T22:34:03.550000Z,,2020-03-02T22:34:03.050000Z,,,20.8154136092,20.7975690151,20.831638166,,,,350,-160.37632635
1.1,,2020-03-02T22:34:46.000000Z,216.307946421,1081.53973211,1583188485.4,2020-03-02T22:34:45.400000Z,,2020-03-02T22:34:44.900000Z,,,21.1757275224,21.1764249268,21.1174525001,,,,350,-161.225898389
0.9,,2020-03-02T22:35:22.300000Z,290.245481602,1451.22740801,1583188521.9,2020-03-02T22:35:21.900000Z,,2020-03-02T22:35:21.400000Z,,,21.1275800896,21.340994713,21.3887082493,,,,350,-159.321165161
1.3,,2020-03-02T22:35:57.450000Z,302.514757585,1512.57378793,1583188556.6,2020-03-02T22:35:56.600000Z,,2020-03-02T22:35:56.150000Z,,,20.29142425,20.3816739735,20.2540773442,,,,350,-159.400063772
1.0,,2020-03-02T22:36:33.350000Z,514.80743454,2574.0371727,1583188592.75,2020-03-02T22:36:32.750000Z,,2020-03-02T22:36:32.350000Z,,,20.4181551885,20.4379233573,20.4379233573,,,,350,-157.985264791
1.1,,2020-03-02T22:37:11.250000Z,448.994424542,2244.97212271,1583188630.65,2020-03-02T22:37:10.650000Z,,2020-03-02T22:37:10.150000Z,,,20.5417863811,20.5022826152,20.4494024482,,,,350,-158.515066182
0.95,,2020-03-02T22:37:51.200000Z,159.158123273,795.790616363,1583188670.7,2020-03-02T22:37:50.700000Z,,2020-03-02T22:37:50.250000Z,,,20.3528050677,20.403968819,20.4255823279,,,,350,-160.712741719
1.15,,2020-03-02T22:39:42.650000Z,276.203468215,1381.01734108,1583188782.0,2020-03-02T22:39:42.000000Z,,2020-03-02T22:39:41.500000Z,,,21.9186022129,22.1533381535,22.0453656075,,,,350,-160.21841562
1.1,,2020-03-02T22:40:22.650000Z,164.626861223,823.134306114,1583188822.15,2020-03-02T22:40:22.150000Z,,2020-03-02T22:40:21.550000Z,,,21.7693862099,21.9573464678,21.8746954764,,,,350,-160.698603791
1.1,,2020-03-02T22:41:00.100000Z,131.199723866,655.99861933,1583188859.55,2020-03-02T22:40:59.550000Z,,2020-03-02T22:40:59.000000Z,,,21.8446342793,21.9340305219,21.8497495801,,,,350,-161.754201609
3.35,,2020-03-02T22:41:36.250000Z,149.120554928,745.602774639,1583188893.65,2020-03-02T22:41:33.650000Z,,2020-03-02T22:41:32.900000Z,,,22.2923737174,22.8005361884,21.7193281727,,,,350,-161.24825827
1.5,,2020-03-02T22:42:18.000000Z,72.2404537699,361.20226885,1583188937.1,2020-03-02T22:42:17.100000Z,,2020-03-02T22:42:16.500000Z,,,21.1599659004,21.2075775194,21.3361614346,,,,350,-162.572816247
1.25,,2020-03-02T22:42:52.050000Z,157.759218609,788.796093044,1583188971.55,2020-03-02T22:42:51.550000Z,,2020-03-02T22:42:50.800000Z,,,22.4093259928,22.7790830853,22.8590592406,,,,350,-160.711169308
3.3,,2020-03-02T22:43:32.900000Z,108.968282154,544.841410768,1583189011.2,2020-03-02T22:43:31.200000Z,,2020-03-02T22:43:29.600000Z,,,21.9494376505,22.6121494633,22.1718580303,,,,350,-161.348638094
4.6,,2020-03-02T22:44:09.200000Z,123.362353551,616.811767756,1583189048.65,2020-03-02T22:44:08.650000Z,,2020-03-02T22:44:04.600000Z,,,21.9444185423,22.5641732833,22.3810217303,,,,350,-162.1271008
4.55,,2020-03-02T22:44:47.050000Z,111.871324508,559.356622541,1583189086.6,2020-03-02T22:44:46.600000Z,,2020-03-02T22:44:42.500000Z,,,21.8977907396,22.7084247875,22.3865310303,,,,350,-162.513914469
1.1,,2020-03-02T22:45:25.200000Z,265.384590975,1326.92295488,1583189124.75,2020-03-02T22:45:24.750000Z,,2020-03-02T22:45:24.100000Z,,,21.9450356178,22.5229670922,22.3574992475,,,,350,-160.203041202
3.3,,2020-03-02T22:46:02.850000Z,179.723166669,898.615833347,1583189162.45,2020-03-02T22:46:02.450000Z,,2020-03-02T22:45:59.550000Z,,,21.4979830599,21.6576335761,22.1542394436,,,,350,-160.781853006
3.7,,2020-03-02T22:46:40.550000Z,249.836138269,1249.18069135,1583189200.1,2020-03-02T22:46:40.100000Z,,2020-03-02T22:46:36.850000Z,,,21.5975988841,21.4416821314,22.235607576,,,,350,-159.876225205
1.0,,2020-03-02T22:47:18.750000Z,284.362879907,1421.81439953,1583189238.25,2020-03-02T22:47:18.250000Z,,2020-03-02T22:47:17.750000Z,,,22.0193143031,22.4107168744,22.4107168744,,,,350,-159.319130195
1.25,,2020-03-02T22:47:58.450000Z,243.680650665,1218.40325332,1583189277.7,2020-03-02T22:47:57.700000Z,,2020-03-02T22:47:57.200000Z,,,22.1580952732,22.5622714336,22.4994959027,,,,350,-159.557816188
1.35,,2020-03-02T22:48:36.250000Z,304.673557341,1523.36778671,1583189315.45,2020-03-02T22:48:35.450000Z,,2020-03-02T22:48:34.900000Z,,,21.9436083437,22.0671677166,21.9165712787,,,,350,-159.108061685
1.4,,2020-03-02T22:49:15.400000Z,238.034165036,1190.17082518,1583189354.55,2020-03-02T22:49:14.550000Z,,2020-03-02T22:49:14.000000Z,,,21.934438703,22.2387198978,21.9725914916,,,,350,-159.921851836
1.3,,2020-03-02T22:49:52.450000Z,304.144511661,1520.7225583,1583189391.65,2020-03-02T22:49:51.650000Z,,2020-03-02T22:49:51.150000Z,,,22.0563182608,22.4237168052,22.1638457103,,,,350,-159.156593252
1.75,,2020-03-02T22:50:28.100000Z,319.823936347,1599.11968173,1583189427.65,2020-03-02T22:50:27.650000Z,,2020-03-02T22:50:26.350000Z,,,22.1826898179,22.3450584065,22.119834051,,,,350,-159.003812586
1.0,,2020-03-02T22:51:05.850000Z,316.884324752,1584.42162376,1583189465.4,2020-03-02T22:51:05.400000Z,,2020-03-02T22:51:04.850000Z,,,22.0281090697,22.0332455681,22.0332455681,,,,350,-158.761538798
2.45,,2020-03-02T22:51:53.800000Z,122.515275438,612.576377191,1583189513.4,2020-03-02T22:51:53.400000Z,,2020-03-02T22:51:51.350000Z,,,21.9260670593,21.8592397252,22.2746913226,,,,350,-162.468901912
2.15,,2020-03-02T22:53:21.900000Z,391.125317452,1955.62658726,1583189601.15,2020-03-02T22:53:21.150000Z,,2020-03-02T22:53:19.750000Z,,,21.72600861,21.9894071282,21.6575593237,,,,350,-158.585816046
1.35,,2020-03-02T22:54:00.650000Z,647.323480876,3236.61740438,1583189640.25,2020-03-02T22:54:00.250000Z,,2020-03-02T22:53:59.300000Z,,,21.9048493883,22.168892443,21.9638430526,,,,350,-158.188547413
1.45,,2020-03-02T22:54:25.750000Z,280.020486735,1400.10243368,1583189665.3,2020-03-02T22:54:25.300000Z,,2020-03-02T22:54:24.300000Z,,,21.9138691623,22.0015029457,22.0530958572,,,,350,-159.844683063
1.0,,2020-03-02T22:54:43.750000Z,370.687774613,1853.43887306,1583189683.3,2020-03-02T22:54:43.300000Z,,2020-03-02T22:54:42.750000Z,,,21.6371694159,21.6676824239,21.6676824239,,,,350,-159.233007712
1.55,,2020-03-02T22:55:19.100000Z,230.731773788,1153.65886894,1583189718.6,2020-03-02T22:55:18.600000Z,,2020-03-02T22:55:17.550000Z,,,21.745541424,21.4622836339,21.8671251087,,,,350,-160.197952203
1.25,,2020-03-02T22:55:58.850000Z,276.945463896,1384.72731948,1583189758.3,2020-03-02T22:55:58.300000Z,,2020-03-02T22:55:57.600000Z,,,22.1191203213,22.1361308374,22.1569376336,,,,350,-159.586557084
3.0,,2020-03-02T22:56:40.200000Z,159.368817858,796.84408929,1583189798.4,2020-03-02T22:56:38.400000Z,,2020-03-02T22:56:37.200000Z,,,21.8499371634,22.0525097852,21.1082795324,,,,350,-161.371554907
3.2,,2020-03-02T22:57:17.850000Z,191.938209318,959.69104659,1583189835.95,2020-03-02T22:57:15.950000Z,,2020-03-02T22:57:14.650000Z,,,21.9317695742,22.3460103442,21.5447835627,,,,350,-160.473739567
2.2,,2020-03-02T22:57:55.600000Z,217.84501279,1089.22506395,1583189874.35,2020-03-02T22:57:54.350000Z,,2020-03-02T22:57:53.400000Z,,,21.8432015603,22.4752680534,21.4393989964,,,,350,-160.483429234
3.1,,2020-03-02T22:58:33.600000Z,251.265919248,1256.32959624,1583189911.55,2020-03-02T22:58:31.550000Z,,2020-03-02T22:58:30.500000Z,,,21.7611366285,22.5289394848,21.1053523413,,,,350,-159.960435638
